csd_code,municipality,region,year,bedroom_type,avg_monthly_rent,quality_flag,quality_level,yoy_change_pct,rent_in_2025_dollars,rent_index_2015_100
3521010,Brampton,Peel,2013,3 Bedroom,1339.0,a,Excellent,3.7,1821.0,97.1
3521010,Brampton,Peel,2013,Studio,755.0,a,Excellent,-0.8,1027.0,98.2
3521010,Brampton,Peel,2013,Total,1121.0,a,Excellent,2.4,1525.0,95.7
3521010,Brampton,Peel,2014,1 Bedroom,1032.0,a,Excellent,2.9,1369.0,98.4
3521010,Brampton,Peel,2014,2 Bedroom,1195.0,a,Excellent,4.1,1585.0,98.7
3521010,Brampton,Peel,2014,3 Bedroom,1374.0,a,Excellent,2.6,1823.0,99.6
3521010,Brampton,Peel,2014,Studio,794.0,b,Very good,5.2,1053.0,103.3
3521010,Brampton,Peel,2014,Total,1167.0,a,Excellent,4.1,1548.0,99.7
3521010,Brampton,Peel,2015,1 Bedroom,1049.0,a,Excellent,1.6,1370.0,100.0
3521010,Brampton,Peel,2015,2 Bedroom,1211.0,a,Excellent,1.3,1582.0,100.0
3521010,Brampton,Peel,2015,3 Bedroom,1379.0,a,Excellent,0.4,1802.0,100.0
3521010,Brampton,Peel,2015,Studio,769.0,a,Excellent,-3.1,1005.0,100.0
3521010,Brampton,Peel,2015,Total,1171.0,a,Excellent,0.3,1530.0,100.0
3521010,Brampton,Peel,2016,1 Bedroom,1076.0,a,Excellent,2.6,1378.0,102.6
3521010,Brampton,Peel,2016,2 Bedroom,1243.0,a,Excellent,2.6,1591.0,102.6
3521010,Brampton,Peel,2016,3 Bedroom,1404.0,a,Excellent,1.8,1798.0,101.8
3521010,Brampton,Peel,2016,Studio,788.0,a,Excellent,2.5,1009.0,102.5
3521010,Brampton,Peel,2016,Total,1200.0,a,Excellent,2.5,1536.0,102.5
3521010,Brampton,Peel,2017,1 Bedroom,1121.0,a,Excellent,4.2,1406.0,106.9
3521010,Brampton,Peel,2017,2 Bedroom,1285.0,a,Excellent,3.4,1612.0,106.1
3521010,Brampton,Peel,2017,3 Bedroom,1438.0,a,Excellent,2.4,1804.0,104.3
3521010,Brampton,Peel,2017,Studio,827.0,b,Very good,4.9,1037.0,107.5
3521010,Brampton,Peel,2017,Total,1250.0,a,Excellent,4.2,1568.0,106.7
3521010,Brampton,Peel,2018,1 Bedroom,1160.0,a,Excellent,3.5,1419.0,110.6
3521010,Brampton,Peel,2018,2 Bedroom,1334.0,a,Excellent,3.8,1632.0,110.2
3521010,Brampton,Peel,2018,3 Bedroom,1540.0,a,Excellent,7.1,1884.0,111.7
3521010,Brampton,Peel,2018,Studio,842.0,a,Excellent,1.8,1030.0,109.5
3521010,Brampton,Peel,2018,Total,1294.0,a,Excellent,3.5,1583.0,110.5
3521010,Brampton,Peel,2019,1 Bedroom,1274.0,a,Excellent,9.8,1527.0,121.4
3521010,Brampton,Peel,2019,2 Bedroom,1447.0,a,Excellent,8.5,1735.0,119.5
3521010,Brampton,Peel,2019,3 Bedroom,1583.0,a,Excellent,2.8,1898.0,114.8
3521010,Brampton,Peel,2019,Studio,917.0,b,Very good,8.9,1099.0,119.2
3521010,Brampton,Peel,2019,Total,1401.0,a,Excellent,8.3,1680.0,119.6
3521010,Brampton,Peel,2020,1 Bedroom,1333.0,a,Excellent,4.6,1593.0,127.1
3521010,Brampton,Peel,2020,2 Bedroom,1515.0,a,Excellent,4.7,1810.0,125.1
3521010,Brampton,Peel,2020,3 Bedroom,1649.0,a,Excellent,4.2,1971.0,119.6
3521010,Brampton,Peel,2020,Studio,983.0,b,Very good,7.2,1175.0,127.8
3521010,Brampton,Peel,2020,Total,1464.0,a,Excellent,4.5,1749.0,125.0
3521010,Brampton,Peel,2021,1 Bedroom,1381.0,a,Excellent,3.6,1605.0,131.6
3521010,Brampton,Peel,2021,2 Bedroom,1573.0,a,Excellent,3.8,1828.0,129.9
3521010,Brampton,Peel,2021,3 Bedroom,1731.0,a,Excellent,5.0,2011.0,125.5
3521010,Brampton,Peel,2021,Studio,963.0,b,Very good,-2.0,1119.0,125.2
3521010,Brampton,Peel,2021,Total,1513.0,a,Excellent,3.3,1758.0,129.2
3521010,Brampton,Peel,2022,1 Bedroom,1514.0,a,Excellent,9.6,1651.0,144.3
3521010,Brampton,Peel,2022,2 Bedroom,1689.0,a,Excellent,7.4,1842.0,139.5
3521010,Brampton,Peel,2022,3 Bedroom,1864.0,a,Excellent,7.7,2033.0,135.2
3521010,Brampton,Peel,2022,Studio,1230.0,b,Very good,27.7,1341.0,159.9
3521010,Brampton,Peel,2022,Total,1644.0,a,Excellent,8.7,1793.0,140.4
3521010,Brampton,Peel,2023,1 Bedroom,1622.0,a,Excellent,7.1,1698.0,154.6
3521010,Brampton,Peel,2023,2 Bedroom,1865.0,a,Excellent,10.4,1953.0,154.0
3521010,Brampton,Peel,2023,3 Bedroom,2048.0,a,Excellent,9.9,2144.0,148.5
3521010,Brampton,Peel,2023,Studio,1348.0,c,Good,9.6,1411.0,175.3
3521010,Brampton,Peel,2023,Total,1800.0,a,Excellent,9.5,1885.0,153.7
3521010,Brampton,Peel,2024,1 Bedroom,1693.0,a,Excellent,4.4,1724.0,161.4
3521010,Brampton,Peel,2024,2 Bedroom,1921.0,a,Excellent,3.0,1956.0,158.6
3521010,Brampton,Peel,2024,3 Bedroom,2033.0,a,Excellent,-0.7,2070.0,147.4
3521010,Brampton,Peel,2024,Studio,1348.0,b,Very good,0.0,1372.0,175.3
3521010,Brampton,Peel,2024,Total,1850.0,a,Excellent,2.8,1883.0,158.0
3521010,Brampton,Peel,2025,1 Bedroom,1778.0,a,Excellent,5.0,1778.0,169.5
3521010,Brampton,Peel,2025,2 Bedroom,2025.0,a,Excellent,5.4,2025.0,167.2
3521010,Brampton,Peel,2025,3 Bedroom,2056.0,a,Excellent,1.1,2056.0,149.1
3521010,Brampton,Peel,2025,Studio,1430.0,b,Very good,6.1,1430.0,186.0
3521010,Brampton,Peel,2025,Total,1935.0,a,Excellent,4.6,1935.0,165.2
3521024,Caledon,Peel,1991,2 Bedroom,580.0,a,Excellent,,1183.0,
3521024,Caledon,Peel,1991,Total,572.0,a,Excellent,,1166.0,
3521024,Caledon,Peel,1993,2 Bedroom,597.0,a,Excellent,,1188.0,
3521024,Caledon,Peel,1993,Total,562.0,a,Excellent,,1118.0,
3521024,Caledon,Peel,1994,1 Bedroom,559.0,a,Excellent,,1111.0,
3521024,Caledon,Peel,1994,2 Bedroom,652.0,a,Excellent,9.2,1296.0,
3521024,Caledon,Peel,1994,Total,612.0,a,Excellent,8.9,1216.0,
3521024,Caledon,Peel,1995,2 Bedroom,626.0,a,Excellent,-4.0,1214.0,
3521024,Caledon,Peel,1995,Total,627.0,a,Excellent,2.5,1216.0,
3521024,Caledon,Peel,1996,2 Bedroom,689.0,a,Excellent,10.1,1314.0,
3521024,Caledon,Peel,1996,Total,657.0,b,Very good,4.8,1253.0,
3521024,Caledon,Peel,1997,2 Bedroom,728.0,a,Excellent,5.7,1364.0,
3521024,Caledon,Peel,1997,Total,702.0,b,Very good,6.8,1315.0,
3521024,Caledon,Peel,1999,2 Bedroom,736.0,a,Excellent,,1338.0,
3521024,Caledon,Peel,1999,Total,674.0,a,Excellent,,1226.0,
3521024,Caledon,Peel,2001,2 Bedroom,780.0,a,Excellent,,1335.0,
3521024,Caledon,Peel,2001,Total,743.0,a,Excellent,,1272.0,
3521024,Caledon,Peel,2003,2 Bedroom,839.0,a,Excellent,,1365.0,
3521024,Caledon,Peel,2003,Total,811.0,a,Excellent,,1320.0,
3521024,Caledon,Peel,2004,2 Bedroom,856.0,a,Excellent,2.0,1371.0,
3521024,Caledon,Peel,2004,Total,820.0,a,Excellent,1.1,1313.0,
3521024,Caledon,Peel,2005,2 Bedroom,810.0,a,Excellent,-5.4,1273.0,
3521024,Caledon,Peel,2005,Total,783.0,a,Excellent,-4.5,1231.0,
3521024,Caledon,Peel,2006,2 Bedroom,879.0,a,Excellent,8.5,1360.0,
3521024,Caledon,Peel,2006,Total,850.0,a,Excellent,8.6,1315.0,
3521024,Caledon,Peel,2007,2 Bedroom,829.0,a,Excellent,-5.7,1258.0,
3521024,Caledon,Peel,2007,Total,845.0,a,Excellent,-0.6,1283.0,
3521024,Caledon,Peel,2009,2 Bedroom,890.0,a,Excellent,,1313.0,
3521024,Caledon,Peel,2009,Total,868.0,a,Excellent,,1281.0,
3521024,Caledon,Peel,2014,1 Bedroom,977.0,b,Very good,,1296.0,
3521024,Caledon,Peel,2014,2 Bedroom,1017.0,a,Excellent,,1349.0,
3521024,Caledon,Peel,2014,Total,1003.0,a,Excellent,,1331.0,
3524001,Oakville,Halton,1990,1 Bedroom,546.0,a,Excellent,,1160.0,47.2
3524001,Oakville,Halton,1990,2 Bedroom,649.0,a,Excellent,,1379.0,48.1
3524001,Oakville,Halton,1990,3 Bedroom,816.0,a,Excellent,,1733.0,52.7
3524001,Oakville,Halton,1990,Studio,432.0,a,Excellent,,918.0,46.5
3524001,Oakville,Halton,1990,Total,639.0,a,Excellent,,1357.0,49.1
3524001,Oakville,Halton,1991,1 Bedroom,592.0,a,Excellent,8.4,1207.0,51.2
3524001,Oakville,Halton,1991,2 Bedroom,728.0,a,Excellent,12.2,1484.0,53.9
3524001,Oakville,Halton,1991,3 Bedroom,913.0,a,Excellent,11.9,1862.0,59.0
3524001,Oakville,Halton,1991,Studio,464.0,a,Excellent,7.4,946.0,49.9
3524001,Oakville,Halton,1991,Total,713.0,a,Excellent,11.6,1454.0,54.8
3524001,Oakville,Halton,1992,1 Bedroom,603.0,a,Excellent,1.9,1219.0,52.1
3524001,Oakville,Halton,1992,2 Bedroom,722.0,a,Excellent,-0.8,1459.0,53.5
3524001,Oakville,Halton,1992,3 Bedroom,933.0,a,Excellent,2.2,1885.0,60.3
3524001,Oakville,Halton,1992,Studio,467.0,a,Excellent,0.6,944.0,50.2
3524001,Oakville,Halton,1992,Total,709.0,a,Excellent,-0.6,1433.0,54.5
3524001,Oakville,Halton,1993,1 Bedroom,617.0,a,Excellent,2.3,1227.0,53.3
3524001,Oakville,Halton,1993,2 Bedroom,755.0,a,Excellent,4.6,1502.0,55.9
3524001,Oakville,Halton,1993,3 Bedroom,924.0,a,Excellent,-1.0,1838.0,59.7
3524001,Oakville,Halton,1993,Studio,499.0,a,Excellent,6.9,993.0,53.7
3524001,Oakville,Halton,1993,Total,736.0,a,Excellent,3.8,1464.0,56.6
3524001,Oakville,Halton,1994,1 Bedroom,645.0,a,Excellent,4.5,1282.0,55.7
3524001,Oakville,Halton,1994,2 Bedroom,776.0,a,Excellent,2.8,1542.0,57.5
3524001,Oakville,Halton,1994,3 Bedroom,945.0,a,Excellent,2.3,1878.0,61.0
3524001,Oakville,Halton,1994,Studio,494.0,a,Excellent,-1.0,982.0,53.1
3524001,Oakville,Halton,1994,Total,755.0,a,Excellent,2.6,1500.0,58.0
3524001,Oakville,Halton,1995,1 Bedroom,664.0,a,Excellent,2.9,1288.0,57.4
3524001,Oakville,Halton,1995,2 Bedroom,814.0,a,Excellent,4.9,1579.0,60.3
3524001,Oakville,Halton,1995,3 Bedroom,990.0,a,Excellent,4.8,1920.0,64.0
3524001,Oakville,Halton,1995,Studio,498.0,b,Very good,0.8,966.0,53.5
3524001,Oakville,Halton,1995,Total,790.0,a,Excellent,4.6,1532.0,60.7
3524001,Oakville,Halton,1996,1 Bedroom,689.0,a,Excellent,3.8,1314.0,59.6
3524001,Oakville,Halton,1996,2 Bedroom,830.0,a,Excellent,2.0,1583.0,61.5
3524001,Oakville,Halton,1996,3 Bedroom,1025.0,a,Excellent,3.5,1955.0,66.2
3524001,Oakville,Halton,1996,Studio,543.0,a,Excellent,9.0,1036.0,58.4
3524001,Oakville,Halton,1996,Total,811.0,a,Excellent,2.7,1547.0,62.3
3524001,Oakville,Halton,1997,1 Bedroom,699.0,a,Excellent,1.5,1310.0,60.4
3524001,Oakville,Halton,1997,2 Bedroom,842.0,a,Excellent,1.4,1578.0,62.4
3524001,Oakville,Halton,1997,3 Bedroom,1023.0,a,Excellent,-0.2,1917.0,66.1
3524001,Oakville,Halton,1997,Studio,523.0,a,Excellent,-3.7,980.0,56.2
3524001,Oakville,Halton,1997,Total,816.0,a,Excellent,0.6,1529.0,62.7
3524001,Oakville,Halton,1998,1 Bedroom,765.0,a,Excellent,9.4,1418.0,66.1
3524001,Oakville,Halton,1998,2 Bedroom,919.0,a,Excellent,9.1,1704.0,68.1
3524001,Oakville,Halton,1998,3 Bedroom,1091.0,a,Excellent,6.6,2023.0,70.5
3524001,Oakville,Halton,1998,Studio,593.0,a,Excellent,13.4,1100.0,63.8
3524001,Oakville,Halton,1998,Total,886.0,a,Excellent,8.6,1643.0,68.1
3524001,Oakville,Halton,1999,1 Bedroom,806.0,a,Excellent,5.4,1466.0,69.7
3524001,Oakville,Halton,1999,2 Bedroom,916.0,a,Excellent,-0.3,1666.0,67.9
3524001,Oakville,Halton,1999,3 Bedroom,1121.0,c,Good,2.7,2038.0,72.4
3524001,Oakville,Halton,1999,Studio,622.0,a,Excellent,4.9,1131.0,66.9
3524001,Oakville,Halton,1999,Total,905.0,a,Excellent,2.1,1646.0,69.6
3524001,Oakville,Halton,2000,1 Bedroom,840.0,a,Excellent,4.2,1482.0,72.6
3524001,Oakville,Halton,2000,2 Bedroom,973.0,a,Excellent,6.2,1717.0,72.1
3524001,Oakville,Halton,2000,3 Bedroom,1145.0,a,Excellent,2.1,2021.0,74.0
3524001,Oakville,Halton,2000,Studio,653.0,a,Excellent,5.0,1152.0,70.2
3524001,Oakville,Halton,2000,Total,945.0,a,Excellent,4.4,1668.0,72.6
3524001,Oakville,Halton,2001,1 Bedroom,864.0,a,Excellent,2.9,1479.0,74.7
3524001,Oakville,Halton,2001,2 Bedroom,1032.0,a,Excellent,6.1,1766.0,76.4
3524001,Oakville,Halton,2001,3 Bedroom,1152.0,b,Very good,0.6,1972.0,74.4
3524001,Oakville,Halton,2001,Studio,666.0,a,Excellent,2.0,1140.0,71.6
3524001,Oakville,Halton,2001,Total,983.0,a,Excellent,4.0,1683.0,75.6
3524001,Oakville,Halton,2002,1 Bedroom,898.0,a,Excellent,3.9,1506.0,77.6
3524001,Oakville,Halton,2002,2 Bedroom,1043.0,a,Excellent,1.1,1749.0,77.3
3524001,Oakville,Halton,2002,3 Bedroom,1241.0,a,Excellent,7.7,2081.0,80.2
3524001,Oakville,Halton,2002,Studio,703.0,a,Excellent,5.6,1179.0,75.6
3524001,Oakville,Halton,2002,Total,1010.0,a,Excellent,2.7,1693.0,77.6
3524001,Oakville,Halton,2003,1 Bedroom,917.0,a,Excellent,2.1,1492.0,79.3
3524001,Oakville,Halton,2003,2 Bedroom,1058.0,a,Excellent,1.4,1722.0,78.4
3524001,Oakville,Halton,2003,3 Bedroom,1249.0,a,Excellent,0.6,2032.0,80.7
3524001,Oakville,Halton,2003,Studio,703.0,a,Excellent,0.0,1144.0,75.6
3524001,Oakville,Halton,2003,Total,1039.0,a,Excellent,2.9,1691.0,79.9
3524001,Oakville,Halton,2004,1 Bedroom,918.0,a,Excellent,0.1,1470.0,79.3
3524001,Oakville,Halton,2004,2 Bedroom,1073.0,a,Excellent,1.4,1719.0,79.5
3524001,Oakville,Halton,2004,3 Bedroom,1182.0,a,Excellent,-5.4,1893.0,76.4
3524001,Oakville,Halton,2004,Studio,724.0,a,Excellent,3.0,1160.0,77.8
3524001,Oakville,Halton,2004,Total,1032.0,a,Excellent,-0.7,1653.0,79.3
3524001,Oakville,Halton,2005,1 Bedroom,905.0,a,Excellent,-1.4,1423.0,78.2
3524001,Oakville,Halton,2005,2 Bedroom,1064.0,a,Excellent,-0.8,1673.0,78.8
3524001,Oakville,Halton,2005,3 Bedroom,1227.0,a,Excellent,3.8,1929.0,79.3
3524001,Oakville,Halton,2005,Studio,731.0,a,Excellent,1.0,1149.0,78.6
3524001,Oakville,Halton,2005,Total,1029.0,a,Excellent,-0.3,1618.0,79.1
3524001,Oakville,Halton,2006,1 Bedroom,924.0,a,Excellent,2.1,1429.0,79.9
3524001,Oakville,Halton,2006,2 Bedroom,1081.0,a,Excellent,1.6,1672.0,80.1
3524001,Oakville,Halton,2006,3 Bedroom,1212.0,a,Excellent,-1.2,1875.0,78.3
3524001,Oakville,Halton,2006,Studio,728.0,a,Excellent,-0.4,1126.0,78.3
3524001,Oakville,Halton,2006,Total,1053.0,a,Excellent,2.3,1629.0,80.9
3524001,Oakville,Halton,2007,1 Bedroom,951.0,a,Excellent,2.9,1444.0,82.2
3524001,Oakville,Halton,2007,2 Bedroom,1099.0,a,Excellent,1.7,1668.0,81.4
3524001,Oakville,Halton,2007,3 Bedroom,1243.0,a,Excellent,2.6,1887.0,80.3
3524001,Oakville,Halton,2007,Studio,755.0,a,Excellent,3.7,1146.0,81.2
3524001,Oakville,Halton,2007,Total,1057.0,a,Excellent,0.4,1605.0,81.2
3524001,Oakville,Halton,2008,1 Bedroom,953.0,a,Excellent,0.2,1412.0,82.4
3524001,Oakville,Halton,2008,2 Bedroom,1126.0,a,Excellent,2.5,1669.0,83.4
3524001,Oakville,Halton,2008,3 Bedroom,1240.0,a,Excellent,-0.2,1838.0,80.1
3524001,Oakville,Halton,2008,Studio,761.0,a,Excellent,0.8,1128.0,81.8
3524001,Oakville,Halton,2008,Total,1082.0,a,Excellent,2.4,1604.0,83.2
3524001,Oakville,Halton,2009,1 Bedroom,979.0,a,Excellent,2.7,1444.0,84.6
3524001,Oakville,Halton,2009,2 Bedroom,1136.0,a,Excellent,0.9,1676.0,84.1
3524001,Oakville,Halton,2009,3 Bedroom,1292.0,a,Excellent,4.2,1906.0,83.5
3524001,Oakville,Halton,2009,Studio,769.0,a,Excellent,1.1,1135.0,82.7
3524001,Oakville,Halton,2009,Total,1102.0,a,Excellent,1.8,1626.0,84.7
3524001,Oakville,Halton,2010,1 Bedroom,980.0,a,Excellent,0.1,1411.0,84.7
3524001,Oakville,Halton,2010,2 Bedroom,1147.0,a,Excellent,1.0,1651.0,85.0
3524001,Oakville,Halton,2010,3 Bedroom,1298.0,a,Excellent,0.5,1868.0,83.9
3524001,Oakville,Halton,2010,Studio,790.0,a,Excellent,2.7,1137.0,84.9
3524001,Oakville,Halton,2010,Total,1104.0,a,Excellent,0.2,1589.0,84.9
3524001,Oakville,Halton,2011,1 Bedroom,997.0,a,Excellent,1.7,1393.0,86.2
3524001,Oakville,Halton,2011,2 Bedroom,1177.0,a,Excellent,2.6,1645.0,87.2
3524001,Oakville,Halton,2011,3 Bedroom,1345.0,a,Excellent,3.6,1879.0,86.9
3524001,Oakville,Halton,2011,Studio,775.0,a,Excellent,-1.9,1083.0,83.3
3524001,Oakville,Halton,2011,Total,1133.0,a,Excellent,2.6,1583.0,87.1
3524001,Oakville,Halton,2012,1 Bedroom,1081.0,a,Excellent,8.4,1488.0,93.4
3524001,Oakville,Halton,2012,2 Bedroom,1250.0,a,Excellent,6.2,1720.0,92.6
3524001,Oakville,Halton,2012,3 Bedroom,1406.0,a,Excellent,4.5,1935.0,90.8
3524001,Oakville,Halton,2012,Studio,855.0,a,Excellent,10.3,1177.0,91.9
3524001,Oakville,Halton,2012,Total,1207.0,a,Excellent,6.5,1661.0,92.8
3524001,Oakville,Halton,2013,1 Bedroom,1099.0,a,Excellent,1.7,1495.0,95.0
3524001,Oakville,Halton,2013,2 Bedroom,1275.0,a,Excellent,2.0,1734.0,94.4
3524001,Oakville,Halton,2013,3 Bedroom,1432.0,b,Very good,1.8,1948.0,92.5
3524001,Oakville,Halton,2013,Studio,886.0,a,Excellent,3.6,1205.0,95.3
3524001,Oakville,Halton,2013,Total,1224.0,a,Excellent,1.4,1665.0,94.1
3524001,Oakville,Halton,2014,1 Bedroom,1131.0,a,Excellent,2.9,1501.0,97.8
3524001,Oakville,Halton,2014,2 Bedroom,1312.0,a,Excellent,2.9,1741.0,97.2
3524001,Oakville,Halton,2014,3 Bedroom,1496.0,a,Excellent,4.5,1985.0,96.6
3524001,Oakville,Halton,2014,Studio,912.0,a,Excellent,2.9,1210.0,98.1
3524001,Oakville,Halton,2014,Total,1269.0,a,Excellent,3.7,1684.0,97.5
3524001,Oakville,Halton,2015,1 Bedroom,1157.0,a,Excellent,2.3,1512.0,100.0
3524001,Oakville,Halton,2015,2 Bedroom,1350.0,a,Excellent,2.9,1764.0,100.0
3524001,Oakville,Halton,2015,3 Bedroom,1548.0,b,Very good,3.5,2022.0,100.0
3524001,Oakville,Halton,2015,Studio,930.0,a,Excellent,2.0,1215.0,100.0
3524001,Oakville,Halton,2015,Total,1301.0,a,Excellent,2.5,1700.0,100.0
3524001,Oakville,Halton,2016,1 Bedroom,1214.0,a,Excellent,4.9,1554.0,104.9
3524001,Oakville,Halton,2016,2 Bedroom,1412.0,a,Excellent,4.6,1808.0,104.6
3524001,Oakville,Halton,2016,3 Bedroom,1632.0,b,Very good,5.4,2089.0,105.4
3524001,Oakville,Halton,2016,Studio,977.0,b,Very good,5.1,1251.0,105.1
3524001,Oakville,Halton,2016,Total,1372.0,a,Excellent,5.5,1757.0,105.5
3524001,Oakville,Halton,2017,1 Bedroom,1257.0,a,Excellent,3.5,1577.0,108.6
3524001,Oakville,Halton,2017,2 Bedroom,1456.0,a,Excellent,3.1,1826.0,107.9
3524001,Oakville,Halton,2017,3 Bedroom,1764.0,b,Very good,8.1,2213.0,114.0
3524001,Oakville,Halton,2017,Studio,984.0,a,Excellent,0.7,1234.0,105.8
3524001,Oakville,Halton,2017,Total,1421.0,a,Excellent,3.6,1782.0,109.2
3524001,Oakville,Halton,2018,1 Bedroom,1310.0,a,Excellent,4.2,1602.0,113.2
3524001,Oakville,Halton,2018,2 Bedroom,1498.0,a,Excellent,2.9,1832.0,111.0
3524001,Oakville,Halton,2018,3 Bedroom,1719.0,b,Very good,-2.6,2102.0,111.0
3524001,Oakville,Halton,2018,Studio,1047.0,a,Excellent,6.4,1281.0,112.6
3524001,Oakville,Halton,2018,Total,1454.0,a,Excellent,2.3,1778.0,111.8
3524001,Oakville,Halton,2019,1 Bedroom,1387.0,a,Excellent,5.9,1663.0,119.9
3524001,Oakville,Halton,2019,2 Bedroom,1592.0,a,Excellent,6.3,1909.0,117.9
3524001,Oakville,Halton,2019,3 Bedroom,1972.0,a,Excellent,14.7,2364.0,127.4
3524001,Oakville,Halton,2019,Studio,1123.0,a,Excellent,7.3,1346.0,120.8
3524001,Oakville,Halton,2019,Total,1562.0,a,Excellent,7.4,1873.0,120.1
3524001,Oakville,Halton,2020,1 Bedroom,1472.0,a,Excellent,6.1,1759.0,127.2
3524001,Oakville,Halton,2020,2 Bedroom,1746.0,a,Excellent,9.7,2086.0,129.3
3524001,Oakville,Halton,2020,3 Bedroom,2062.0,a,Excellent,4.6,2464.0,133.2
3524001,Oakville,Halton,2020,Studio,1172.0,a,Excellent,4.4,1401.0,126.0
3524001,Oakville,Halton,2020,Total,1694.0,a,Excellent,8.5,2024.0,130.2
3524001,Oakville,Halton,2021,1 Bedroom,1489.0,a,Excellent,1.2,1730.0,128.7
3524001,Oakville,Halton,2021,2 Bedroom,1801.0,a,Excellent,3.2,2093.0,133.4
3524001,Oakville,Halton,2021,3 Bedroom,1959.0,a,Excellent,-5.0,2276.0,126.6
3524001,Oakville,Halton,2021,Studio,1230.0,a,Excellent,4.9,1429.0,132.3
3524001,Oakville,Halton,2021,Total,1713.0,a,Excellent,1.1,1991.0,131.7
3524001,Oakville,Halton,2022,1 Bedroom,1542.0,a,Excellent,3.6,1682.0,133.3
3524001,Oakville,Halton,2022,2 Bedroom,1896.0,a,Excellent,5.3,2068.0,140.4
3524001,Oakville,Halton,2022,3 Bedroom,1939.0,a,Excellent,-1.0,2115.0,125.3
3524001,Oakville,Halton,2022,Studio,1161.0,b,Very good,-5.6,1266.0,124.8
3524001,Oakville,Halton,2022,Total,1783.0,a,Excellent,4.1,1945.0,137.0
3524001,Oakville,Halton,2023,1 Bedroom,1680.0,a,Excellent,8.9,1759.0,145.2
3524001,Oakville,Halton,2023,2 Bedroom,1980.0,a,Excellent,4.4,2073.0,146.7
3524001,Oakville,Halton,2023,3 Bedroom,2386.0,b,Very good,23.1,2498.0,154.1
3524001,Oakville,Halton,2023,Studio,1299.0,c,Good,11.9,1360.0,139.7
3524001,Oakville,Halton,2023,Total,1925.0,a,Excellent,8.0,2015.0,148.0
3524001,Oakville,Halton,2024,1 Bedroom,1888.0,a,Excellent,12.4,1922.0,163.2
3524001,Oakville,Halton,2024,2 Bedroom,2226.0,a,Excellent,12.4,2266.0,164.9
3524001,Oakville,Halton,2024,3 Bedroom,2297.0,b,Very good,-3.7,2339.0,148.4
3524001,Oakville,Halton,2024,Studio,1317.0,a,Excellent,1.4,1341.0,141.6
3524001,Oakville,Halton,2024,Total,2116.0,a,Excellent,9.9,2154.0,162.6
3524001,Oakville,Halton,2025,1 Bedroom,1915.0,a,Excellent,1.4,1915.0,165.5
3524001,Oakville,Halton,2025,2 Bedroom,2309.0,b,Very good,3.7,2309.0,171.0
3524001,Oakville,Halton,2025,3 Bedroom,2385.0,b,Very good,3.8,2385.0,154.1
3524001,Oakville,Halton,2025,Studio,1477.0,a,Excellent,12.1,1477.0,158.8
3524001,Oakville,Halton,2025,Total,2192.0,b,Very good,3.6,2192.0,168.5
3524002,Burlington,Halton,1990,1 Bedroom,542.0,a,Excellent,,1151.0,48.3
3524002,Burlington,Halton,1990,2 Bedroom,597.0,a,Excellent,,1268.0,47.2
3524002,Burlington,Halton,1990,3 Bedroom,716.0,a,Excellent,,1521.0,50.4
3524002,Burlington,Halton,1990,Studio,362.0,b,Very good,,769.0,42.1
3524002,Burlington,Halton,1990,Total,602.0,a,Excellent,,1279.0,48.2
3524002,Burlington,Halton,1991,1 Bedroom,557.0,a,Excellent,2.8,1136.0,49.6
3524002,Burlington,Halton,1991,2 Bedroom,628.0,a,Excellent,5.2,1281.0,49.6
3524002,Burlington,Halton,1991,3 Bedroom,769.0,a,Excellent,7.4,1568.0,54.1
3524002,Burlington,Halton,1991,Studio,423.0,c,Good,16.9,863.0,49.2
3524002,Burlington,Halton,1991,Total,634.0,a,Excellent,5.3,1293.0,50.8
3524002,Burlington,Halton,1992,1 Bedroom,565.0,a,Excellent,1.4,1142.0,50.3
3524002,Burlington,Halton,1992,2 Bedroom,640.0,a,Excellent,1.9,1293.0,50.6
3524002,Burlington,Halton,1992,3 Bedroom,781.0,a,Excellent,1.6,1578.0,54.9
3524002,Burlington,Halton,1992,Studio,421.0,b,Very good,-0.5,851.0,49.0
3524002,Burlington,Halton,1992,Total,643.0,a,Excellent,1.4,1299.0,51.5
3524002,Burlington,Halton,1993,1 Bedroom,596.0,a,Excellent,5.5,1186.0,53.1
3524002,Burlington,Halton,1993,2 Bedroom,686.0,a,Excellent,7.2,1365.0,54.2
3524002,Burlington,Halton,1993,3 Bedroom,837.0,a,Excellent,7.2,1665.0,58.9
3524002,Burlington,Halton,1993,Studio,501.0,b,Very good,19.0,997.0,58.3
3524002,Burlington,Halton,1993,Total,688.0,a,Excellent,7.0,1369.0,55.1
3524002,Burlington,Halton,1994,1 Bedroom,620.0,a,Excellent,4.0,1232.0,55.2
3524002,Burlington,Halton,1994,2 Bedroom,691.0,a,Excellent,0.7,1373.0,54.6
3524002,Burlington,Halton,1994,3 Bedroom,832.0,a,Excellent,-0.6,1653.0,58.5
3524002,Burlington,Halton,1994,Studio,537.0,c,Good,7.2,1067.0,62.5
3524002,Burlington,Halton,1994,Total,698.0,a,Excellent,1.5,1387.0,55.9
3524002,Burlington,Halton,1995,1 Bedroom,641.0,a,Excellent,3.4,1243.0,57.1
3524002,Burlington,Halton,1995,2 Bedroom,711.0,a,Excellent,2.9,1379.0,56.2
