REF_DATE,GEO,DGUID,Family characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2011,"Oshawa, Ontario",2016S0503532,"Median total income of persons with income, all families",Dollars,81,units,0,v52318580,18.41,36830,,,,0
2011,"Oshawa, Ontario",2016S0503532,"Median total income, couple families",Dollars,81,units,0,v21187999,18.11,93360,,,,0
2011,"Oshawa, Ontario",2016S0503532,"Median total income of persons with income, couple families",Dollars,81,units,0,v52318581,18.42,38100,,,,0
2011,"Oshawa, Ontario",2016S0503532,"Median total income, one-parent families",Dollars,81,units,0,v21188001,18.13,41980,,,,0
2011,"Oshawa, Ontario",2016S0503532,"Median total income of persons with income, one-parent families",Dollars,81,units,0,v52318582,18.43,28410,,,,0
2011,"Oshawa, Ontario",2016S0503532,Total persons in families,Number,223,units,0,v21188003,18.15,301750,,,,0
2011,"Oshawa, Ontario",2016S0503532,Persons in couple families,Number,223,units,0,v21188004,18.16,258280,,,,0
2011,"Oshawa, Ontario",2016S0503532,Persons in one-parent families,Number,223,units,0,v21188005,18.17,43470,,,,0
2011,"Oshawa, Ontario",2016S0503532,Persons not in census families,Number,223,units,0,v21188006,18.18,46430,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median total income of persons not in census families with income,Dollars,81,units,0,v52318583,18.44,29690,,,,0
2011,"Oshawa, Ontario",2016S0503532,Families with employment income,Number,223,units,0,v21188009,18.21,89530,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median employment income of families,Dollars,81,units,0,v21188010,18.22,76860,,,,0
2011,"Oshawa, Ontario",2016S0503532,Persons not in census families with employment income,Number,223,units,0,v21188011,18.23,28670,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median employment income of persons not in census families,Dollars,81,units,0,v21188012,18.24,28230,,,,0
2011,"Oshawa, Ontario",2016S0503532,Dual-earner couple families,Number,223,units,0,v21188013,18.25,53940,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median employment income of dual-earner couple families,Dollars,81,units,0,v21188014,18.26,98260,,,,0
2011,"Oshawa, Ontario",2016S0503532,Single-earner-male couple families,Number,223,units,0,v21188015,18.27,14730,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21188016,18.28,31970,,,,0
2011,"Oshawa, Ontario",2016S0503532,Single-earner-female couple families,Number,223,units,0,v21188017,18.29,5480,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21188018,18.30,25610,,,,0
2011,"Oshawa, Ontario",2016S0503532,Families with government transfers,Number,223,units,0,v21188019,18.31,98260,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median government transfers to families,Dollars,81,units,0,v52318584,18.45,4880,,,,0
2011,"Oshawa, Ontario",2016S0503532,Persons not in census families with government transfers,Number,223,units,0,v21188021,18.33,44000,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median government transfers to persons not in census families,Dollars,81,units,0,v52318585,18.46,6380,,,,0
2011,"Oshawa, Ontario",2016S0503532,Families with labour income,Number,223,units,0,v21188023,18.35,89860,,,,0
2011,"Oshawa, Ontario",2016S0503532,Families receiving Employment Insurance benefits,Number,223,units,0,v21188024,18.36,18180,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median Employment Insurance benefits received by families,Dollars,81,units,0,v52318586,18.47,5940,,,,0
2011,"Oshawa, Ontario",2016S0503532,Persons not in census families with labour income,Number,223,units,0,v21188026,18.38,28910,,,,0
2011,"Oshawa, Ontario",2016S0503532,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21188027,18.39,3070,,,,0
2011,"Oshawa, Ontario",2016S0503532,Median Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v52318587,18.48,5270,,,,0
2011,"Toronto, Ontario",2016S0503535,All tax filers,Number,223,units,0,v21188029,19.1,4262210,,,,0
2011,"Toronto, Ontario",2016S0503535,"All tax filers and dependants, all age groups",Number,223,units,0,v21188030,19.2,5584560,,,,0
2011,"Toronto, Ontario",2016S0503535,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21188031,19.3,1020950,,,,0
2011,"Toronto, Ontario",2016S0503535,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21188032,19.4,3855990,,,,0
2011,"Toronto, Ontario",2016S0503535,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21188033,19.5,707620,,,,0
2011,"Toronto, Ontario",2016S0503535,All families,Number,223,units,0,v21188034,19.6,1581920,,,,0
2011,"Toronto, Ontario",2016S0503535,Couple families,Number,223,units,0,v21188035,19.7,1345230,,,,0
2011,"Toronto, Ontario",2016S0503535,One-parent families,Number,223,units,0,v21188036,19.8,236680,,,,0
2011,"Toronto, Ontario",2016S0503535,"Median total income, all families",Dollars,81,units,0,v21188037,19.9,69740,,,,0
2011,"Toronto, Ontario",2016S0503535,"Median total income of persons with income, all families",Dollars,81,units,0,v52318588,19.41,29310,,,,0
2011,"Toronto, Ontario",2016S0503535,"Median total income, couple families",Dollars,81,units,0,v21188039,19.11,77350,,,,0
2011,"Toronto, Ontario",2016S0503535,"Median total income of persons with income, couple families",Dollars,81,units,0,v52318589,19.42,29790,,,,0
2011,"Toronto, Ontario",2016S0503535,"Median total income, one-parent families",Dollars,81,units,0,v21188041,19.13,39590,,,,0
2011,"Toronto, Ontario",2016S0503535,"Median total income of persons with income, one-parent families",Dollars,81,units,0,v52318590,19.43,26400,,,,0
2011,"Toronto, Ontario",2016S0503535,Total persons in families,Number,223,units,0,v21188043,19.15,4747600,,,,0
2011,"Toronto, Ontario",2016S0503535,Persons in couple families,Number,223,units,0,v21188044,19.16,4146600,,,,0
2011,"Toronto, Ontario",2016S0503535,Persons in one-parent families,Number,223,units,0,v21188045,19.17,601000,,,,0
2011,"Toronto, Ontario",2016S0503535,Persons not in census families,Number,223,units,0,v21188046,19.18,836970,,,,0
2011,"Toronto, Ontario",2016S0503535,Median total income of persons not in census families with income,Dollars,81,units,0,v52318591,19.44,24510,,,,0
2011,"Toronto, Ontario",2016S0503535,Families with employment income,Number,223,units,0,v21188049,19.21,1355700,,,,0
2011,"Toronto, Ontario",2016S0503535,Median employment income of families,Dollars,81,units,0,v21188050,19.22,65900,,,,0
2011,"Toronto, Ontario",2016S0503535,Persons not in census families with employment income,Number,223,units,0,v21188051,19.23,515380,,,,0
2011,"Toronto, Ontario",2016S0503535,Median employment income of persons not in census families,Dollars,81,units,0,v21188052,19.24,28700,,,,0
2011,"Toronto, Ontario",2016S0503535,Dual-earner couple families,Number,223,units,0,v21188053,19.25,768650,,,,0
2011,"Toronto, Ontario",2016S0503535,Median employment income of dual-earner couple families,Dollars,81,units,0,v21188054,19.26,88930,,,,0
2011,"Toronto, Ontario",2016S0503535,Single-earner-male couple families,Number,223,units,0,v21188055,19.27,240450,,,,0
2011,"Toronto, Ontario",2016S0503535,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21188056,19.28,32090,,,,0
2011,"Toronto, Ontario",2016S0503535,Single-earner-female couple families,Number,223,units,0,v21188057,19.29,116700,,,,0
2011,"Toronto, Ontario",2016S0503535,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21188058,19.30,22920,,,,0
2011,"Toronto, Ontario",2016S0503535,Families with government transfers,Number,223,units,0,v21188059,19.31,1524430,,,,0
2011,"Toronto, Ontario",2016S0503535,Median government transfers to families,Dollars,81,units,0,v52318592,19.45,4360,,,,0
2011,"Toronto, Ontario",2016S0503535,Persons not in census families with government transfers,Number,223,units,0,v21188061,19.33,787050,,,,0
2011,"Toronto, Ontario",2016S0503535,Median government transfers to persons not in census families,Dollars,81,units,0,v52318593,19.46,2210,,,,0
2011,"Toronto, Ontario",2016S0503535,Families with labour income,Number,223,units,0,v21188063,19.35,1362530,,,,0
2011,"Toronto, Ontario",2016S0503535,Families receiving Employment Insurance benefits,Number,223,units,0,v21188064,19.36,246430,,,,0
2011,"Toronto, Ontario",2016S0503535,Median Employment Insurance benefits received by families,Dollars,81,units,0,v52318594,19.47,5940,,,,0
2011,"Toronto, Ontario",2016S0503535,Persons not in census families with labour income,Number,223,units,0,v21188066,19.38,520190,,,,0
2011,"Toronto, Ontario",2016S0503535,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21188067,19.39,43660,,,,0
2011,"Toronto, Ontario",2016S0503535,Median Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v52318595,19.48,4910,,,,0
2011,"Hamilton, Ontario",2016S0503537,All tax filers,Number,223,units,0,v21188069,20.1,542050,,,,0
2011,"Hamilton, Ontario",2016S0503537,"All tax filers and dependants, all age groups",Number,223,units,0,v21188070,20.2,696780,,,,0
2011,"Hamilton, Ontario",2016S0503537,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21188071,20.3,122760,,,,0
2011,"Hamilton, Ontario",2016S0503537,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21188072,20.4,461180,,,,0
2011,"Hamilton, Ontario",2016S0503537,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21188073,20.5,112840,,,,0
2011,"Hamilton, Ontario",2016S0503537,All families,Number,223,units,0,v21188074,20.6,199680,,,,0
2011,"Hamilton, Ontario",2016S0503537,Couple families,Number,223,units,0,v21188075,20.7,167800,,,,0
2011,"Hamilton, Ontario",2016S0503537,One-parent families,Number,223,units,0,v21188076,20.8,31880,,,,0
2011,"Hamilton, Ontario",2016S0503537,"Median total income, all families",Dollars,81,units,0,v21188077,20.9,78520,,,,0
2011,"Hamilton, Ontario",2016S0503537,"Median total income of persons with income, all families",Dollars,81,units,0,v52318596,20.41,33450,,,,0
2011,"Hamilton, Ontario",2016S0503537,"Median total income, couple families",Dollars,81,units,0,v21188079,20.11,86970,,,,0
2011,"Hamilton, Ontario",2016S0503537,"Median total income of persons with income, couple families",Dollars,81,units,0,v52318597,20.42,34570,,,,0
2011,"Hamilton, Ontario",2016S0503537,"Median total income, one-parent families",Dollars,81,units,0,v21188081,20.13,39970,,,,0
2011,"Hamilton, Ontario",2016S0503537,"Median total income of persons with income, one-parent families",Dollars,81,units,0,v52318598,20.43,26420,,,,0
2011,"Hamilton, Ontario",2016S0503537,Total persons in families,Number,223,units,0,v21188083,20.15,586550,,,,0
2011,"Hamilton, Ontario",2016S0503537,Persons in couple families,Number,223,units,0,v21188084,20.16,505320,,,,0
2011,"Hamilton, Ontario",2016S0503537,Persons in one-parent families,Number,223,units,0,v21188085,20.17,81230,,,,0
2011,"Hamilton, Ontario",2016S0503537,Persons not in census families,Number,223,units,0,v21188086,20.18,110230,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median total income of persons not in census families with income,Dollars,81,units,0,v52318599,20.44,27600,,,,0
2011,"Hamilton, Ontario",2016S0503537,Families with employment income,Number,223,units,0,v21188089,20.21,169920,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median employment income of families,Dollars,81,units,0,v21188090,20.22,71460,,,,0
2011,"Hamilton, Ontario",2016S0503537,Persons not in census families with employment income,Number,223,units,0,v21188091,20.23,62370,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median employment income of persons not in census families,Dollars,81,units,0,v21188092,20.24,27420,,,,0
2011,"Hamilton, Ontario",2016S0503537,Dual-earner couple families,Number,223,units,0,v21188093,20.25,99600,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median employment income of dual-earner couple families,Dollars,81,units,0,v21188094,20.26,94190,,,,0
2011,"Hamilton, Ontario",2016S0503537,Single-earner-male couple families,Number,223,units,0,v21188095,20.27,29240,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21188096,20.28,25790,,,,0
2011,"Hamilton, Ontario",2016S0503537,Single-earner-female couple families,Number,223,units,0,v21188097,20.29,12000,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21188098,20.30,24280,,,,0
2011,"Hamilton, Ontario",2016S0503537,Families with government transfers,Number,223,units,0,v21188099,20.31,194180,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median government transfers to families,Dollars,81,units,0,v52318600,20.45,6150,,,,0
2011,"Hamilton, Ontario",2016S0503537,Persons not in census families with government transfers,Number,223,units,0,v21188101,20.33,105530,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median government transfers to persons not in census families,Dollars,81,units,0,v52318601,20.46,8070,,,,0
2011,"Hamilton, Ontario",2016S0503537,Families with labour income,Number,223,units,0,v21188103,20.35,170520,,,,0
2011,"Hamilton, Ontario",2016S0503537,Families receiving Employment Insurance benefits,Number,223,units,0,v21188104,20.36,31860,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median Employment Insurance benefits received by families,Dollars,81,units,0,v52318602,20.47,5270,,,,0
2011,"Hamilton, Ontario",2016S0503537,Persons not in census families with labour income,Number,223,units,0,v21188106,20.38,62870,,,,0
2011,"Hamilton, Ontario",2016S0503537,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21188107,20.39,6490,,,,0
2011,"Hamilton, Ontario",2016S0503537,Median Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v52318603,20.48,4310,,,,0
2012,Canada,2021A11124,All tax filers,Number,223,units,0,v21187309,1.1,26155710,,,,0
2012,Canada,2021A11124,"All tax filers and dependants, all age groups",Number,223,units,0,v21187310,1.2,33399630,,,,0
2012,Canada,2021A11124,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21187311,1.3,5765650,,,,0
2012,Canada,2021A11124,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21187312,1.4,22520630,,,,0
2012,Canada,2021A11124,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21187313,1.5,5113350,,,,0
2012,Canada,2021A11124,All families,Number,223,units,0,v21187314,1.6,9579970,,,,0
2012,Canada,2021A11124,Couple families,Number,223,units,0,v21187315,1.7,8169080,,,,0
2012,Canada,2021A11124,One-parent families,Number,223,units,0,v21187316,1.8,1410890,,,,0
2012,Canada,2021A11124,"Median total income, all families",Dollars,81,units,0,v21187317,1.9,74540,,,,0
2012,Canada,2021A11124,"Median total income of persons with income, all families",Dollars,81,units,0,v52318444,1.41,32810,,,,0
2012,Canada,2021A11124,"Median total income, couple families",Dollars,81,units,0,v21187319,1.11,81980,,,,0
2012,Canada,2021A11124,"Median total income of persons with income, couple families",Dollars,81,units,0,v52318445,1.42,33660,,,,0
2012,Canada,2021A11124,"Median total income, one-parent families",Dollars,81,units,0,v21187321,1.13,39350,,,,0
2012,Canada,2021A11124,"Median total income of persons with income, one-parent families",Dollars,81,units,0,v52318446,1.43,26740,,,,0
2012,Canada,2021A11124,Total persons in families,Number,223,units,0,v21187323,1.15,27679880,,,,0
2012,Canada,2021A11124,Persons in couple families,Number,223,units,0,v21187324,1.16,24086920,,,,0
2012,Canada,2021A11124,Persons in one-parent families,Number,223,units,0,v21187325,1.17,3592960,,,,0
2012,Canada,2021A11124,Persons not in census families,Number,223,units,0,v21187326,1.18,5719750,,,,0
2012,Canada,2021A11124,Median total income of persons not in census families with income,Dollars,81,units,0,v52318447,1.44,26570,,,,0
2012,Canada,2021A11124,Families with employment income,Number,223,units,0,v21187329,1.21,8176200,,,,0
2012,Canada,2021A11124,Median employment income of families,Dollars,81,units,0,v21187330,1.22,66650,,,,0
2012,Canada,2021A11124,Persons not in census families with employment income,Number,223,units,0,v21187331,1.23,3459890,,,,0
2012,Canada,2021A11124,Median employment income of persons not in census families,Dollars,81,units,0,v21187332,1.24,28590,,,,0
2012,Canada,2021A11124,Dual-earner couple families,Number,223,units,0,v21187333,1.25,4849310,,,,0
2012,Canada,2021A11124,Median employment income of dual-earner couple families,Dollars,81,units,0,v21187334,1.26,87230,,,,0
2012,Canada,2021A11124,Single-earner-male couple families,Number,223,units,0,v21187335,1.27,1351200,,,,0
2012,Canada,2021A11124,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21187336,1.28,31380,,,,0
2012,Canada,2021A11124,Single-earner-female couple families,Number,223,units,0,v21187337,1.29,614890,,,,0
2012,Canada,2021A11124,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21187338,1.30,22090,,,,0
2012,Canada,2021A11124,Families with government transfers,Number,223,units,0,v21187339,1.31,8092170,,,,0
2012,Canada,2021A11124,Median government transfers to families,Dollars,81,units,0,v52318448,1.45,8390,,,,0
2012,Canada,2021A11124,Persons not in census families with government transfers,Number,223,units,0,v21187341,1.33,4721460,,,,0
2012,Canada,2021A11124,Median government transfers to persons not in census families,Dollars,81,units,0,v52318449,1.46,8860,,,,0
2012,Canada,2021A11124,Families with labour income,Number,223,units,0,v21187343,1.35,8206250,,,,0
2012,Canada,2021A11124,Families receiving Employment Insurance benefits,Number,223,units,0,v21187344,1.36,1782890,,,,0
2012,Canada,2021A11124,Median Employment Insurance benefits received by families,Dollars,81,units,0,v52318450,1.47,6080,,,,0
2012,Canada,2021A11124,Persons not in census families with labour income,Number,223,units,0,v21187346,1.38,3482460,,,,0
2012,Canada,2021A11124,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21187347,1.39,421930,,,,0
2012,Canada,2021A11124,Median Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v52318451,1.48,4890,,,,0
2012,Ontario,2021A000235,All tax filers,Number,223,units,0,v21187909,16.1,9908300,,,,0
2012,Ontario,2021A000235,"All tax filers and dependants, all age groups",Number,223,units,0,v21187910,16.2,12796300,,,,0
2012,Ontario,2021A000235,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21187911,16.3,2256980,,,,0
2012,Ontario,2021A000235,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21187912,16.4,8594170,,,,0
2012,Ontario,2021A000235,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21187913,16.5,1945150,,,,0
2012,Ontario,2021A000235,All families,Number,223,units,0,v21187914,16.6,3682440,,,,0
2012,Ontario,2021A000235,Couple families,Number,223,units,0,v21187915,16.7,3125810,,,,0
2012,Ontario,2021A000235,One-parent families,Number,223,units,0,v21187916,16.8,556630,,,,0
2012,Ontario,2021A000235,"Median total income, all families",Dollars,81,units,0,v21187917,16.9,74890,,,,0
2012,Ontario,2021A000235,"Median total income of persons with income, all families",Dollars,81,units,0,v52318564,16.41,32620,,,,0
2012,Ontario,2021A000235,"Median total income, couple families",Dollars,81,units,0,v21187919,16.11,82760,,,,0
2012,Ontario,2021A000235,"Median total income of persons with income, couple families",Dollars,81,units,0,v52318565,16.42,33550,,,,0
2012,Ontario,2021A000235,"Median total income, one-parent families",Dollars,81,units,0,v21187921,16.13,39340,,,,0
2012,Ontario,2021A000235,"Median total income of persons with income, one-parent families",Dollars,81,units,0,v52318566,16.43,26730,,,,0
2012,Ontario,2021A000235,Total persons in families,Number,223,units,0,v21187923,16.15,10799930,,,,0
2012,Ontario,2021A000235,Persons in couple families,Number,223,units,0,v21187924,16.16,9380930,,,,0
2012,Ontario,2021A000235,Persons in one-parent families,Number,223,units,0,v21187925,16.17,1419010,,,,0
2012,Ontario,2021A000235,Persons not in census families,Number,223,units,0,v21187926,16.18,1996360,,,,0
2012,Ontario,2021A000235,Median total income of persons not in census families with income,Dollars,81,units,0,v52318567,16.44,26790,,,,0
2012,Ontario,2021A000235,Families with employment income,Number,223,units,0,v21187929,16.21,3128480,,,,0
2012,Ontario,2021A000235,Median employment income of families,Dollars,81,units,0,v21187930,16.22,67900,,,,0
2012,Ontario,2021A000235,Persons not in census families with employment income,Number,223,units,0,v21187931,16.23,1176640,,,,0
2012,Ontario,2021A000235,Median employment income of persons not in census families,Dollars,81,units,0,v21187932,16.24,27980,,,,0
2012,Ontario,2021A000235,Dual-earner couple families,Number,223,units,0,v21187933,16.25,1802200,,,,0
2012,Ontario,2021A000235,Median employment income of dual-earner couple families,Dollars,81,units,0,v21187934,16.26,91150,,,,0
2012,Ontario,2021A000235,Single-earner-male couple families,Number,223,units,0,v21187935,16.27,549870,,,,0
2012,Ontario,2021A000235,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21187936,16.28,29220,,,,0
2012,Ontario,2021A000235,Single-earner-female couple families,Number,223,units,0,v21187937,16.29,246670,,,,0
2012,Ontario,2021A000235,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21187938,16.30,23310,,,,0
2012,Ontario,2021A000235,Families with government transfers,Number,223,units,0,v21187939,16.31,3151720,,,,0
2012,Ontario,2021A000235,Median government transfers to families,Dollars,81,units,0,v52318568,16.45,7670,,,,0
2012,Ontario,2021A000235,Persons not in census families with government transfers,Number,223,units,0,v21187941,16.33,1671890,,,,0
2012,Ontario,2021A000235,Median government transfers to persons not in census families,Dollars,81,units,0,v52318569,16.46,9140,,,,0
2012,Ontario,2021A000235,Families with labour income,Number,223,units,0,v21187943,16.35,3140260,,,,0
2012,Ontario,2021A000235,Families receiving Employment Insurance benefits,Number,223,units,0,v21187944,16.36,589440,,,,0
2012,Ontario,2021A000235,Median Employment Insurance benefits received by families,Dollars,81,units,0,v52318570,16.47,5610,,,,0
2012,Ontario,2021A000235,Persons not in census families with labour income,Number,223,units,0,v21187946,16.38,1185060,,,,0
2012,Ontario,2021A000235,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21187947,16.39,116720,,,,0
2012,Ontario,2021A000235,Median Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v52318571,16.48,4670,,,,0
2012,"Oshawa, Ontario",2016S0503532,All tax filers,Number,223,units,0,v21187989,18.1,266630,,,,0
2012,"Oshawa, Ontario",2016S0503532,"All tax filers and dependants, all age groups",Number,223,units,0,v21187990,18.2,352590,,,,0
2012,"Oshawa, Ontario",2016S0503532,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21187991,18.3,68390,,,,0
2012,"Oshawa, Ontario",2016S0503532,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21187992,18.4,236910,,,,0
2012,"Oshawa, Ontario",2016S0503532,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21187993,18.5,47290,,,,0
2012,"Oshawa, Ontario",2016S0503532,All families,Number,223,units,0,v21187994,18.6,102320,,,,0
2012,"Oshawa, Ontario",2016S0503532,Couple families,Number,223,units,0,v21187995,18.7,85080,,,,0
2012,"Oshawa, Ontario",2016S0503532,One-parent families,Number,223,units,0,v21187996,18.8,17240,,,,0
2012,"Oshawa, Ontario",2016S0503532,"Median total income, all families",Dollars,81,units,0,v21187997,18.9,86160,,,,0
2012,"Oshawa, Ontario",2016S0503532,"Median total income of persons with income, all families",Dollars,81,units,0,v52318580,18.41,37780,,,,0
2012,"Oshawa, Ontario",2016S0503532,"Median total income, couple families",Dollars,81,units,0,v21187999,18.11,95670,,,,0
2012,"Oshawa, Ontario",2016S0503532,"Median total income of persons with income, couple families",Dollars,81,units,0,v52318581,18.42,39160,,,,0
2012,"Oshawa, Ontario",2016S0503532,"Median total income, one-parent families",Dollars,81,units,0,v21188001,18.13,42690,,,,0
2012,"Oshawa, Ontario",2016S0503532,"Median total income of persons with income, one-parent families",Dollars,81,units,0,v52318582,18.43,29030,,,,0
2012,"Oshawa, Ontario",2016S0503532,Total persons in families,Number,223,units,0,v21188003,18.15,305360,,,,0
2012,"Oshawa, Ontario",2016S0503532,Persons in couple families,Number,223,units,0,v21188004,18.16,260970,,,,0
2012,"Oshawa, Ontario",2016S0503532,Persons in one-parent families,Number,223,units,0,v21188005,18.17,44390,,,,0
2012,"Oshawa, Ontario",2016S0503532,Persons not in census families,Number,223,units,0,v21188006,18.18,47230,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median total income of persons not in census families with income,Dollars,81,units,0,v52318583,18.44,30270,,,,0
2012,"Oshawa, Ontario",2016S0503532,Families with employment income,Number,223,units,0,v21188009,18.21,90420,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median employment income of families,Dollars,81,units,0,v21188010,18.22,79130,,,,0
2012,"Oshawa, Ontario",2016S0503532,Persons not in census families with employment income,Number,223,units,0,v21188011,18.23,29060,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median employment income of persons not in census families,Dollars,81,units,0,v21188012,18.24,28750,,,,0
2012,"Oshawa, Ontario",2016S0503532,Dual-earner couple families,Number,223,units,0,v21188013,18.25,54100,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median employment income of dual-earner couple families,Dollars,81,units,0,v21188014,18.26,100920,,,,0
2012,"Oshawa, Ontario",2016S0503532,Single-earner-male couple families,Number,223,units,0,v21188015,18.27,15110,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median employment income of single-earner-male couple families,Dollars,81,units,0,v21188016,18.28,33340,,,,0
2012,"Oshawa, Ontario",2016S0503532,Single-earner-female couple families,Number,223,units,0,v21188017,18.29,5600,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median employment income of single-earner-female couple families,Dollars,81,units,0,v21188018,18.30,25960,,,,0
2012,"Oshawa, Ontario",2016S0503532,Families with government transfers,Number,223,units,0,v21188019,18.31,87580,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median government transfers to families,Dollars,81,units,0,v52318584,18.45,7090,,,,0
2012,"Oshawa, Ontario",2016S0503532,Persons not in census families with government transfers,Number,223,units,0,v21188021,18.33,39000,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median government transfers to persons not in census families,Dollars,81,units,0,v52318585,18.46,10340,,,,0
2012,"Oshawa, Ontario",2016S0503532,Families with labour income,Number,223,units,0,v21188023,18.35,90720,,,,0
2012,"Oshawa, Ontario",2016S0503532,Families receiving Employment Insurance benefits,Number,223,units,0,v21188024,18.36,18300,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median Employment Insurance benefits received by families,Dollars,81,units,0,v52318586,18.47,5700,,,,0
2012,"Oshawa, Ontario",2016S0503532,Persons not in census families with labour income,Number,223,units,0,v21188026,18.38,29240,,,,0
2012,"Oshawa, Ontario",2016S0503532,Persons not in census families receiving Employment Insurance benefits,Number,223,units,0,v21188027,18.39,3070,,,,0
2012,"Oshawa, Ontario",2016S0503532,Median Employment Insurance benefits received by persons not in census families,Dollars,81,units,0,v52318587,18.48,4460,,,,0
2012,"Toronto, Ontario",2016S0503535,All tax filers,Number,223,units,0,v21188029,19.1,4325960,,,,0
2012,"Toronto, Ontario",2016S0503535,"All tax filers and dependants, all age groups",Number,223,units,0,v21188030,19.2,5654750,,,,0
2012,"Toronto, Ontario",2016S0503535,"Tax filers and dependants, under age 15 years",Number,223,units,0,v21188031,19.3,1025360,,,,0
2012,"Toronto, Ontario",2016S0503535,Tax filers and dependants aged 15 to 64 years,Number,223,units,0,v21188032,19.4,3886580,,,,0
2012,"Toronto, Ontario",2016S0503535,Tax filers and dependants aged 65 years and over,Number,223,units,0,v21188033,19.5,742820,,,,0
2012,"Toronto, Ontario",2016S0503535,All families,Number,223,units,0,v21188034,19.6,1601020,,,,0
2012,"Toronto, Ontario",2016S0503535,Couple families,Number,223,units,0,v21188035,19.7,1362740,,,,0
2012,"Toronto, Ontario",2016S0503535,One-parent families,Number,223,units,0,v21188036,19.8,238270,,,,0
2012,"Toronto, Ontario",2016S0503535,"Median total income, all families",Dollars,81,units,0,v21188037,19.9,71210,,,,0
2012,"Toronto, Ontario",2016S0503535,"Median total income of persons with income, all families",Dollars,81,units,0,v52318588,19.41,30480,,,,0
2012,"Toronto, Ontario",2016S0503535,"Median total income, couple families",Dollars,81,units,0,v21188039,19.11,78990,,,,0
2012,"Toronto, Ontario",2016S0503535,"Median total income of persons with income, couple families",Dollars,81,units,0,v52318589,19.42,31050,,,,0
2012,"Toronto, Ontario",2016S0503535,"Median total income, one-parent families",Dollars,81,units,0,v21188041,19.13,40280,,,,0
