REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1990-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,78.8,,,,1
1990-09,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,82.8,,,,1
1990-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,82.2,,,,1
1990-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,82.3,,,,1
1990-09,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,79.1,,,,1
1990-09,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,82.2,,,,1
1990-09,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,79.2,,,,1
1990-09,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,79.3,,,,1
1990-09,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,79.3,,,,1
1990-09,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,83.8,,,,1
1990-09,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,78.2,,,,1
1990-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,79.5,,,,1
1990-10,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,83.8,,,,1
1990-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,82.5,,,,1
1990-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,82.6,,,,1
1990-10,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,79.8,,,,1
1990-10,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,83.3,,,,1
1990-10,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,79.6,,,,1
1990-10,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,79.6,,,,1
1990-10,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,80.0,,,,1
1990-10,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,84.6,,,,1
1990-10,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,78.5,,,,1
1990-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,80.0,,,,1
1990-11,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,84.2,,,,1
1990-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,82.8,,,,1
1990-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,82.9,,,,1
1990-11,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,80.3,,,,1
1990-11,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,83.5,,,,1
1990-11,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,79.9,,,,1
1990-11,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,80.0,,,,1
1990-11,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,80.3,,,,1
1990-11,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,84.6,,,,1
1990-11,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,78.8,,,,1
1990-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,79.9,,,,1
1990-12,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,84.3,,,,1
1990-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,82.9,,,,1
1990-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,83.0,,,,1
1990-12,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,79.9,,,,1
1990-12,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,83.3,,,,1
1990-12,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,80.1,,,,1
1990-12,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,80.2,,,,1
1990-12,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,80.0,,,,1
1990-12,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,84.4,,,,1
1990-12,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,79.0,,,,1
1991-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,82.0,,,,1
1991-01,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,85.8,,,,1
1991-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,83.1,,,,1
1991-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,83.1,,,,1
1991-01,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,81.6,,,,1
1991-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,85.2,,,,1
1991-01,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,80.3,,,,1
1991-01,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,80.3,,,,1
1991-01,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,81.4,,,,1
1991-01,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,85.7,,,,1
1991-01,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,79.1,,,,1
1991-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,82.0,,,,1
1991-02,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,85.8,,,,1
1991-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,83.4,,,,1
1991-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,83.5,,,,1
1991-02,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,81.6,,,,1
1991-02,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,85.2,,,,1
1991-02,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,80.6,,,,1
1991-02,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,80.5,,,,1
1991-02,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,81.4,,,,1
1991-02,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,85.4,,,,1
1991-02,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,79.4,,,,1
1991-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,82.3,,,,1
1991-03,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,85.6,,,,1
1991-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,83.5,,,,1
1991-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,83.6,,,,1
1991-03,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,81.8,,,,1
1991-03,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,84.6,,,,1
1991-03,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,80.7,,,,1
1991-03,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,80.7,,,,1
1991-03,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,81.7,,,,1
1991-03,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,84.5,,,,1
1991-03,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,79.4,,,,1
1991-04,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,82.3,,,,1
1991-04,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,85.7,,,,1
1991-04,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,83.6,,,,1
1991-04,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,83.7,,,,1
1991-04,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,81.9,,,,1
1991-04,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,84.7,,,,1
1991-04,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,80.8,,,,1
1991-04,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,80.9,,,,1
1991-04,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,81.7,,,,1
1991-04,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,84.6,,,,1
1991-04,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,79.6,,,,1
1991-05,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,82.7,,,,1
1991-05,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,85.8,,,,1
1991-05,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,83.9,,,,1
1991-05,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,83.9,,,,1
1991-05,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,82.4,,,,1
1991-05,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,84.9,,,,1
1991-05,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,81.1,,,,1
1991-05,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,81.1,,,,1
1991-05,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.3,,,,1
1991-05,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,84.8,,,,1
1991-05,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,79.9,,,,1
1991-06,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,83.1,,,,1
1991-06,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,86.0,,,,1
1991-06,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,84.0,,,,1
1991-06,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,84.1,,,,1
1991-06,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,82.8,,,,1
1991-06,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,85.2,,,,1
1991-06,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,81.2,,,,1
1991-06,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,81.3,,,,1
1991-06,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.8,,,,1
1991-06,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,85.6,,,,1
1991-06,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,80.0,,,,1
1991-07,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,83.2,,,,1
1991-07,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,86.3,,,,1
1991-07,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,84.2,,,,1
1991-07,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,84.3,,,,1
1991-07,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,83.0,,,,1
1991-07,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,85.5,,,,1
1991-07,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,81.5,,,,1
1991-07,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,81.6,,,,1
1991-07,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.9,,,,1
1991-07,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,85.7,,,,1
1991-07,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,80.2,,,,1
1991-08,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,83.3,,,,1
1991-08,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,86.5,,,,1
1991-08,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,84.7,,,,1
1991-08,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,84.9,,,,1
1991-08,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,83.0,,,,1
1991-08,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,85.7,,,,1
1991-08,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,81.7,,,,1
1991-08,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,81.7,,,,1
1991-08,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.9,,,,1
1991-08,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,85.8,,,,1
1991-08,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,80.3,,,,1
1991-09,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,83.1,,,,1
1991-09,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,86.5,,,,1
1991-09,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,84.9,,,,1
1991-09,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,84.9,,,,1
1991-09,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,82.8,,,,1
1991-09,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,85.7,,,,1
1991-09,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,81.8,,,,1
1991-09,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,82.0,,,,1
1991-09,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.5,,,,1
1991-09,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,85.7,,,,1
1991-09,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,80.5,,,,1
1991-10,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,83.0,,,,1
1991-10,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,87.2,,,,1
1991-10,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,85.2,,,,1
1991-10,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,85.2,,,,1
1991-10,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,82.4,,,,1
1991-10,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,86.3,,,,1
1991-10,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,82.2,,,,1
1991-10,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,82.2,,,,1
1991-10,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.3,,,,1
1991-10,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,86.3,,,,1
1991-10,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,80.8,,,,1
1991-11,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,83.3,,,,1
1991-11,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,87.2,,,,1
1991-11,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,85.4,,,,1
1991-11,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,85.4,,,,1
1991-11,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,82.8,,,,1
1991-11,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,86.4,,,,1
1991-11,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,82.4,,,,1
1991-11,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,82.4,,,,1
1991-11,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.6,,,,1
1991-11,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,86.4,,,,1
1991-11,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,80.8,,,,1
1991-12,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,82.9,,,,1
1991-12,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,87.2,,,,1
1991-12,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,85.4,,,,1
1991-12,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,85.5,,,,1
1991-12,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,82.4,,,,1
1991-12,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,86.5,,,,1
1991-12,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,82.6,,,,1
1991-12,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,82.6,,,,1
1991-12,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.3,,,,1
1991-12,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,86.4,,,,1
1991-12,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,81.1,,,,1
1992-01,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,83.3,,,,1
1992-01,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,87.6,,,,1
1992-01,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,85.6,,,,1
1992-01,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,85.6,,,,1
1992-01,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,82.5,,,,1
1992-01,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,86.9,,,,1
1992-01,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,82.7,,,,1
1992-01,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,82.7,,,,1
1992-01,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.3,,,,1
1992-01,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,86.8,,,,1
1992-01,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,81.2,,,,1
1992-02,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,83.3,,,,1
1992-02,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,87.6,,,,1
1992-02,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,85.8,,,,1
1992-02,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,85.8,,,,1
1992-02,Ontario,2016A000235,All-items,2002=100,17,units,0,v41691919,14.2,82.7,,,,1
1992-02,Ontario,2016A000235,Shelter,2002=100,17,units,0,v41691952,14.79,87.0,,,,1
1992-02,Ontario,2016A000235,Rented accommodation,2002=100,17,units,0,v41691953,14.80,83.0,,,,1
1992-02,Ontario,2016A000235,Rent,2002=100,17,units,0,v41691954,14.81,83.1,,,,1
1992-02,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,units,0,v41692888,16.2,82.4,,,,1
1992-02,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,units,0,v41692889,16.79,86.9,,,,1
1992-02,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,units,0,v41692890,16.80,81.4,,,,1
1992-03,Canada,2016A000011124,All-items,2002=100,17,units,0,v41690973,2.2,83.6,,,,1
1992-03,Canada,2016A000011124,Shelter,2002=100,17,units,0,v41691050,2.79,87.5,,,,1
1992-03,Canada,2016A000011124,Rented accommodation,2002=100,17,units,0,v41691051,2.80,86.0,,,,1
1992-03,Canada,2016A000011124,Rent,2002=100,17,units,0,v41691052,2.81,86.0,,,,1
