REF_DATE,GEO,DGUID,Household size (7),Household type including census family structure  (11),Coordinate,Household income statistics (6):Number of households (2021)[1],Symbol,Household income statistics (6):Number of households (2016)[2],Symbol,Household income statistics (6):Median household total income (2020) (2020 constant dollars)[3],Symbol,Household income statistics (6):Median household total income (2015) (2020 constant dollars)[4],Symbol,Household income statistics (6):Median household after-tax income (2020) (2020 constant dollars)[5],Symbol,Household income statistics (6):Median household after-tax income (2015) (2020 constant dollars)[6],Symbol
2021,Whitchurch-Stouffville,2021A00053519044,3 persons,One one-parent census family,2378.5.7,370,,355,,93000,,82000,,84000,,72500,
2021,Whitchurch-Stouffville,2021A00053519044,3 persons,With a parent that is a man+,2378.5.8,80,,65,,101000,,116000,,88000,,99000,
2021,Whitchurch-Stouffville,2021A00053519044,3 persons,With a parent that is a woman+,2378.5.9,290,,290,,91000,,78500,,82000,,68000,
2021,Whitchurch-Stouffville,2021A00053519044,3 persons,Other census family households,2378.5.10,275,,250,,135000,,122000,,117000,,106000,
2021,Whitchurch-Stouffville,2021A00053519044,3 persons,Non-census family households,2378.5.11,35,,30,,130000,,108000,,112000,,97000,
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,Total – Household type including census family structure,2378.6.1,3740,,3435,,158000,,140000,,133000,,117000,
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,Census-family households,2378.6.2,3730,,3425,,158000,,140000,,133000,,117000,
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,Households consisting of only one census family without additional persons,2378.6.3,3330,,3045,,159000,,141000,,133000,,118000,
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,"One couple, with or without children in their census family",2378.6.4,3210,,2955,,162000,,143000,,135000,,119000,
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,Without children,2378.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,With children,2378.6.6,3210,,2955,,162000,,143000,,135000,,119000,
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,One one-parent census family,2378.6.7,120,,90,,100000,,81000,,91000,,74000,
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,With a parent that is a man+,2378.6.8,25,,15,,120000,,,x,101000,,,x
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,With a parent that is a woman+,2378.6.9,90,,75,,93000,,81000,,86000,,72500,
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,Other census family households,2378.6.10,400,,385,,150000,,134000,,130000,,115000,
2021,Whitchurch-Stouffville,2021A00053519044,4 persons,Non-census family households,2378.6.11,5,,10,,,x,,x,,x,,x
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,Total – Household type including census family structure,2378.7.1,2340,,2060,,170000,,147000,,146000,,127000,
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,Census-family households,2378.7.2,2335,,2055,,170000,,147000,,146000,,127000,
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,Households consisting of only one census family without additional persons,2378.7.3,1160,,1125,,162000,,142000,,138000,,119000,
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,"One couple, with or without children in their census family",2378.7.4,1135,,1095,,164000,,144000,,138000,,120000,
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,Without children,2378.7.5,0,,0,,0,...,0,...,0,...,0,...
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,With children,2378.7.6,1135,,1095,,164000,,144000,,138000,,120000,
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,One one-parent census family,2378.7.7,20,,25,,100000,,85000,,98000,,75000,
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,With a parent that is a man+,2378.7.8,0,,5,,,x,,x,,x,,x
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,With a parent that is a woman+,2378.7.9,20,,20,,98000,,67000,,98000,,67000,
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,Other census family households,2378.7.10,1175,,930,,180000,,153000,,155000,,134000,
2021,Whitchurch-Stouffville,2021A00053519044,5 or more persons,Non-census family households,2378.7.11,5,,5,,,x,,x,,x,,x
2021,Aurora,2021A00053519046,Total - Households by household size,Total – Household type including census family structure,2379.1.1,21505,,18850,,119000,,115000,,102000,,98000,
2021,Aurora,2021A00053519046,Total - Households by household size,Census-family households,2379.1.2,17345,,15375,,137000,,132000,,116000,,111000,
2021,Aurora,2021A00053519046,Total - Households by household size,Households consisting of only one census family without additional persons,2379.1.3,15385,,13880,,134000,,131000,,113000,,109000,
2021,Aurora,2021A00053519046,Total - Households by household size,"One couple, with or without children in their census family",2379.1.4,13420,,12040,,143000,,140000,,119000,,117000,
2021,Aurora,2021A00053519046,Total - Households by household size,Without children,2379.1.5,4725,,4015,,116000,,115000,,98000,,96000,
2021,Aurora,2021A00053519046,Total - Households by household size,With children,2379.1.6,8695,,8030,,158000,,154000,,132000,,128000,
2021,Aurora,2021A00053519046,Total - Households by household size,One one-parent census family,2379.1.7,1965,,1835,,86000,,76500,,76000,,68000,
2021,Aurora,2021A00053519046,Total - Households by household size,With a parent that is a man+,2379.1.8,400,,360,,105000,,94000,,87000,,81000,
2021,Aurora,2021A00053519046,Total - Households by household size,With a parent that is a woman+,2379.1.9,1565,,1480,,81000,,72500,,73500,,65500,
2021,Aurora,2021A00053519046,Total - Households by household size,Other census family households,2379.1.10,1960,,1495,,159000,,147000,,139000,,127000,
2021,Aurora,2021A00053519046,Total - Households by household size,Non-census family households,2379.1.11,4160,,3475,,56400,,54400,,48800,,47600,
2021,Aurora,2021A00053519046,1 person,Total – Household type including census family structure,2379.2.1,3670,,3085,,51600,,51600,,45200,,44400,
2021,Aurora,2021A00053519046,1 person,Census-family households,2379.2.2,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,1 person,Households consisting of only one census family without additional persons,2379.2.3,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,1 person,"One couple, with or without children in their census family",2379.2.4,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,1 person,Without children,2379.2.5,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,1 person,With children,2379.2.6,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,1 person,One one-parent census family,2379.2.7,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,1 person,With a parent that is a man+,2379.2.8,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,1 person,With a parent that is a woman+,2379.2.9,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,1 person,Other census family households,2379.2.10,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,1 person,Non-census family households,2379.2.11,3670,,3085,,51600,,51600,,45200,,44400,
2021,Aurora,2021A00053519046,2 or more persons,Total – Household type including census family structure,2379.3.1,17835,,15770,,136000,,131000,,115000,,110000,
2021,Aurora,2021A00053519046,2 or more persons,Census-family households,2379.3.2,17345,,15375,,137000,,132000,,116000,,111000,
2021,Aurora,2021A00053519046,2 or more persons,Households consisting of only one census family without additional persons,2379.3.3,15385,,13880,,134000,,131000,,113000,,109000,
2021,Aurora,2021A00053519046,2 or more persons,"One couple, with or without children in their census family",2379.3.4,13420,,12040,,143000,,140000,,119000,,117000,
2021,Aurora,2021A00053519046,2 or more persons,Without children,2379.3.5,4725,,4015,,116000,,115000,,98000,,96000,
2021,Aurora,2021A00053519046,2 or more persons,With children,2379.3.6,8695,,8030,,158000,,154000,,132000,,128000,
2021,Aurora,2021A00053519046,2 or more persons,One one-parent census family,2379.3.7,1965,,1835,,86000,,76500,,76000,,68000,
2021,Aurora,2021A00053519046,2 or more persons,With a parent that is a man+,2379.3.8,400,,360,,105000,,94000,,87000,,81000,
2021,Aurora,2021A00053519046,2 or more persons,With a parent that is a woman+,2379.3.9,1565,,1480,,81000,,72500,,73500,,65500,
2021,Aurora,2021A00053519046,2 or more persons,Other census family households,2379.3.10,1960,,1495,,159000,,147000,,139000,,127000,
2021,Aurora,2021A00053519046,2 or more persons,Non-census family households,2379.3.11,490,,395,,89000,,86000,,80000,,74500,
2021,Aurora,2021A00053519046,2 persons,Total – Household type including census family structure,2379.4.1,6230,,5305,,106000,,104000,,91000,,88000,
2021,Aurora,2021A00053519046,2 persons,Census-family households,2379.4.2,5815,,4985,,109000,,106000,,92000,,89000,
2021,Aurora,2021A00053519046,2 persons,Households consisting of only one census family without additional persons,2379.4.3,5815,,4985,,109000,,106000,,92000,,89000,
2021,Aurora,2021A00053519046,2 persons,"One couple, with or without children in their census family",2379.4.4,4725,,4015,,116000,,115000,,98000,,96000,
2021,Aurora,2021A00053519046,2 persons,Without children,2379.4.5,4725,,4015,,116000,,115000,,98000,,96000,
2021,Aurora,2021A00053519046,2 persons,With children,2379.4.6,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,2 persons,One one-parent census family,2379.4.7,1095,,975,,80000,,75500,,70500,,66000,
2021,Aurora,2021A00053519046,2 persons,With a parent that is a man+,2379.4.8,245,,205,,95000,,91000,,81000,,78000,
2021,Aurora,2021A00053519046,2 persons,With a parent that is a woman+,2379.4.9,850,,765,,76500,,69500,,68000,,62000,
2021,Aurora,2021A00053519046,2 persons,Other census family households,2379.4.10,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,2 persons,Non-census family households,2379.4.11,410,,320,,86000,,80000,,76500,,71500,
2021,Aurora,2021A00053519046,3 persons,Total – Household type including census family structure,2379.5.1,4455,,3870,,131000,,125000,,112000,,106000,
2021,Aurora,2021A00053519046,3 persons,Census-family households,2379.5.2,4390,,3815,,132000,,125000,,112000,,106000,
2021,Aurora,2021A00053519046,3 persons,Households consisting of only one census family without additional persons,2379.5.3,4015,,3525,,132000,,127000,,112000,,107000,
2021,Aurora,2021A00053519046,3 persons,"One couple, with or without children in their census family",2379.5.4,3345,,2865,,142000,,138000,,119000,,115000,
2021,Aurora,2021A00053519046,3 persons,Without children,2379.5.5,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,3 persons,With children,2379.5.6,3345,,2865,,142000,,138000,,119000,,115000,
2021,Aurora,2021A00053519046,3 persons,One one-parent census family,2379.5.7,675,,660,,93000,,77500,,83000,,69000,
2021,Aurora,2021A00053519046,3 persons,With a parent that is a man+,2379.5.8,125,,120,,112000,,94000,,96000,,81000,
2021,Aurora,2021A00053519046,3 persons,With a parent that is a woman+,2379.5.9,545,,545,,89000,,74500,,80000,,67500,
2021,Aurora,2021A00053519046,3 persons,Other census family households,2379.5.10,375,,290,,128000,,114000,,111000,,98000,
2021,Aurora,2021A00053519046,3 persons,Non-census family households,2379.5.11,60,,50,,108000,,98000,,97000,,88000,
2021,Aurora,2021A00053519046,4 persons,Total – Household type including census family structure,2379.6.1,4845,,4460,,162000,,158000,,136000,,130000,
2021,Aurora,2021A00053519046,4 persons,Census-family households,2379.6.2,4830,,4440,,164000,,158000,,136000,,130000,
2021,Aurora,2021A00053519046,4 persons,Households consisting of only one census family without additional persons,2379.6.3,4315,,4040,,166000,,160000,,137000,,131000,
2021,Aurora,2021A00053519046,4 persons,"One couple, with or without children in their census family",2379.6.4,4155,,3880,,168000,,162000,,139000,,134000,
2021,Aurora,2021A00053519046,4 persons,Without children,2379.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,4 persons,With children,2379.6.6,4155,,3880,,168000,,162000,,139000,,134000,
2021,Aurora,2021A00053519046,4 persons,One one-parent census family,2379.6.7,160,,160,,93000,,83000,,87000,,77000,
2021,Aurora,2021A00053519046,4 persons,With a parent that is a man+,2379.6.8,30,,30,,125000,,140000,,103000,,110000,
2021,Aurora,2021A00053519046,4 persons,With a parent that is a woman+,2379.6.9,130,,130,,87000,,76500,,80000,,69000,
2021,Aurora,2021A00053519046,4 persons,Other census family households,2379.6.10,515,,400,,142000,,140000,,125000,,120000,
2021,Aurora,2021A00053519046,4 persons,Non-census family households,2379.6.11,15,,15,,,x,,x,,x,,x
2021,Aurora,2021A00053519046,5 or more persons,Total – Household type including census family structure,2379.7.1,2305,,2140,,178000,,168000,,152000,,142000,
2021,Aurora,2021A00053519046,5 or more persons,Census-family households,2379.7.2,2305,,2130,,178000,,168000,,152000,,142000,
2021,Aurora,2021A00053519046,5 or more persons,Households consisting of only one census family without additional persons,2379.7.3,1235,,1325,,178000,,168000,,150000,,140000,
2021,Aurora,2021A00053519046,5 or more persons,"One couple, with or without children in their census family",2379.7.4,1200,,1285,,180000,,172000,,151000,,143000,
2021,Aurora,2021A00053519046,5 or more persons,Without children,2379.7.5,0,,0,,0,...,0,...,0,...,0,...
2021,Aurora,2021A00053519046,5 or more persons,With children,2379.7.6,1200,,1285,,180000,,172000,,151000,,143000,
2021,Aurora,2021A00053519046,5 or more persons,One one-parent census family,2379.7.7,40,,45,,82000,,73000,,79500,,71000,
2021,Aurora,2021A00053519046,5 or more persons,With a parent that is a man+,2379.7.8,0,,5,,0,...,,x,0,...,,x
2021,Aurora,2021A00053519046,5 or more persons,With a parent that is a woman+,2379.7.9,35,,40,,82000,,75500,,79500,,72000,
2021,Aurora,2021A00053519046,5 or more persons,Other census family households,2379.7.10,1065,,800,,178000,,166000,,156000,,144000,
2021,Aurora,2021A00053519046,5 or more persons,Non-census family households,2379.7.11,5,,10,,,x,,x,,x,,x
2021,Newmarket,2021A00053519048,Total - Households by household size,Total – Household type including census family structure,2380.1.1,30300,,28675,,110000,,103000,,95000,,89000,
2021,Newmarket,2021A00053519048,Total - Households by household size,Census-family households,2380.1.2,23875,,22820,,128000,,121000,,110000,,103000,
2021,Newmarket,2021A00053519048,Total - Households by household size,Households consisting of only one census family without additional persons,2380.1.3,20570,,19915,,123000,,118000,,105000,,100000,
2021,Newmarket,2021A00053519048,Total - Households by household size,"One couple, with or without children in their census family",2380.1.4,17430,,16895,,132000,,128000,,112000,,107000,
2021,Newmarket,2021A00053519048,Total - Households by household size,Without children,2380.1.5,6310,,5955,,103000,,98000,,89000,,85000,
2021,Newmarket,2021A00053519048,Total - Households by household size,With children,2380.1.6,11125,,10940,,150000,,145000,,127000,,121000,
2021,Newmarket,2021A00053519048,Total - Households by household size,One one-parent census family,2380.1.7,3140,,3015,,80000,,70500,,72000,,63200,
2021,Newmarket,2021A00053519048,Total - Households by household size,With a parent that is a man+,2380.1.8,595,,550,,93000,,93000,,79000,,78500,
2021,Newmarket,2021A00053519048,Total - Households by household size,With a parent that is a woman+,2380.1.9,2540,,2465,,78000,,66000,,71000,,60000,
2021,Newmarket,2021A00053519048,Total - Households by household size,Other census family households,2380.1.10,3310,,2905,,155000,,136000,,135000,,120000,
2021,Newmarket,2021A00053519048,Total - Households by household size,Non-census family households,2380.1.11,6425,,5855,,50400,,46800,,44400,,41200,
2021,Newmarket,2021A00053519048,1 person,Total – Household type including census family structure,2380.2.1,5530,,5120,,45200,,42400,,40400,,38000,
2021,Newmarket,2021A00053519048,1 person,Census-family households,2380.2.2,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,1 person,Households consisting of only one census family without additional persons,2380.2.3,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,1 person,"One couple, with or without children in their census family",2380.2.4,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,1 person,Without children,2380.2.5,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,1 person,With children,2380.2.6,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,1 person,One one-parent census family,2380.2.7,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,1 person,With a parent that is a man+,2380.2.8,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,1 person,With a parent that is a woman+,2380.2.9,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,1 person,Other census family households,2380.2.10,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,1 person,Non-census family households,2380.2.11,5530,,5120,,45200,,42400,,40400,,38000,
2021,Newmarket,2021A00053519048,2 or more persons,Total – Household type including census family structure,2380.3.1,24770,,23550,,126000,,119000,,108000,,101000,
2021,Newmarket,2021A00053519048,2 or more persons,Census-family households,2380.3.2,23875,,22820,,128000,,121000,,110000,,103000,
2021,Newmarket,2021A00053519048,2 or more persons,Households consisting of only one census family without additional persons,2380.3.3,20570,,19915,,123000,,118000,,105000,,100000,
2021,Newmarket,2021A00053519048,2 or more persons,"One couple, with or without children in their census family",2380.3.4,17430,,16895,,132000,,128000,,112000,,107000,
2021,Newmarket,2021A00053519048,2 or more persons,Without children,2380.3.5,6310,,5955,,103000,,98000,,89000,,85000,
2021,Newmarket,2021A00053519048,2 or more persons,With children,2380.3.6,11125,,10940,,150000,,145000,,127000,,121000,
2021,Newmarket,2021A00053519048,2 or more persons,One one-parent census family,2380.3.7,3140,,3015,,80000,,70500,,72000,,63200,
2021,Newmarket,2021A00053519048,2 or more persons,With a parent that is a man+,2380.3.8,595,,550,,93000,,93000,,79000,,78500,
2021,Newmarket,2021A00053519048,2 or more persons,With a parent that is a woman+,2380.3.9,2540,,2465,,78000,,66000,,71000,,60000,
2021,Newmarket,2021A00053519048,2 or more persons,Other census family households,2380.3.10,3310,,2905,,155000,,136000,,135000,,120000,
2021,Newmarket,2021A00053519048,2 or more persons,Non-census family households,2380.3.11,895,,735,,89000,,79000,,79000,,70000,
2021,Newmarket,2021A00053519048,2 persons,Total – Household type including census family structure,2380.4.1,8790,,8140,,95000,,90000,,82000,,78000,
2021,Newmarket,2021A00053519048,2 persons,Census-family households,2380.4.2,8085,,7565,,96000,,91000,,83000,,79000,
2021,Newmarket,2021A00053519048,2 persons,Households consisting of only one census family without additional persons,2380.4.3,8085,,7565,,96000,,91000,,83000,,79000,
2021,Newmarket,2021A00053519048,2 persons,"One couple, with or without children in their census family",2380.4.4,6310,,5955,,103000,,98000,,89000,,85000,
2021,Newmarket,2021A00053519048,2 persons,Without children,2380.4.5,6310,,5955,,103000,,98000,,89000,,85000,
2021,Newmarket,2021A00053519048,2 persons,With children,2380.4.6,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,2 persons,One one-parent census family,2380.4.7,1775,,1605,,72500,,67500,,65000,,59600,
2021,Newmarket,2021A00053519048,2 persons,With a parent that is a man+,2380.4.8,360,,335,,86000,,88000,,73000,,76000,
2021,Newmarket,2021A00053519048,2 persons,With a parent that is a woman+,2380.4.9,1415,,1265,,70000,,62400,,64000,,56400,
2021,Newmarket,2021A00053519048,2 persons,Other census family households,2380.4.10,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,2 persons,Non-census family households,2380.4.11,705,,580,,81000,,72500,,72000,,64000,
2021,Newmarket,2021A00053519048,3 persons,Total – Household type including census family structure,2380.5.1,5955,,5570,,125000,,117000,,108000,,100000,
2021,Newmarket,2021A00053519048,3 persons,Census-family households,2380.5.2,5825,,5465,,125000,,118000,,108000,,101000,
2021,Newmarket,2021A00053519048,3 persons,Households consisting of only one census family without additional persons,2380.5.3,5180,,4900,,126000,,120000,,108000,,102000,
2021,Newmarket,2021A00053519048,3 persons,"One couple, with or without children in their census family",2380.5.4,4180,,3820,,136000,,133000,,116000,,112000,
2021,Newmarket,2021A00053519048,3 persons,Without children,2380.5.5,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,3 persons,With children,2380.5.6,4180,,3820,,136000,,133000,,116000,,112000,
2021,Newmarket,2021A00053519048,3 persons,One one-parent census family,2380.5.7,1000,,1075,,88000,,75000,,80000,,68000,
2021,Newmarket,2021A00053519048,3 persons,With a parent that is a man+,2380.5.8,180,,180,,96000,,95000,,85000,,79500,
2021,Newmarket,2021A00053519048,3 persons,With a parent that is a woman+,2380.5.9,820,,895,,86000,,72000,,79000,,65000,
2021,Newmarket,2021A00053519048,3 persons,Other census family households,2380.5.10,645,,565,,119000,,107000,,106000,,94000,
2021,Newmarket,2021A00053519048,3 persons,Non-census family households,2380.5.11,135,,100,,117000,,96000,,105000,,85000,
2021,Newmarket,2021A00053519048,4 persons,Total – Household type including census family structure,2380.6.1,6440,,6340,,154000,,148000,,131000,,123000,
2021,Newmarket,2021A00053519048,4 persons,Census-family households,2380.6.2,6400,,6305,,154000,,148000,,131000,,124000,
2021,Newmarket,2021A00053519048,4 persons,Households consisting of only one census family without additional persons,2380.6.3,5535,,5605,,157000,,151000,,132000,,125000,
2021,Newmarket,2021A00053519048,4 persons,"One couple, with or without children in their census family",2380.6.4,5255,,5335,,160000,,154000,,134000,,128000,
2021,Newmarket,2021A00053519048,4 persons,Without children,2380.6.5,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,4 persons,With children,2380.6.6,5255,,5335,,160000,,154000,,134000,,128000,
2021,Newmarket,2021A00053519048,4 persons,One one-parent census family,2380.6.7,280,,270,,94000,,75500,,88000,,71000,
2021,Newmarket,2021A00053519048,4 persons,With a parent that is a man+,2380.6.8,40,,35,,120000,,107000,,109000,,95000,
2021,Newmarket,2021A00053519048,4 persons,With a parent that is a woman+,2380.6.9,240,,235,,92000,,71500,,83000,,66500,
2021,Newmarket,2021A00053519048,4 persons,Other census family households,2380.6.10,860,,695,,141000,,127000,,125000,,112000,
2021,Newmarket,2021A00053519048,4 persons,Non-census family households,2380.6.11,40,,35,,131000,,128000,,115000,,115000,
2021,Newmarket,2021A00053519048,5 or more persons,Total – Household type including census family structure,2380.7.1,3580,,3500,,166000,,150000,,145000,,130000,
2021,Newmarket,2021A00053519048,5 or more persons,Census-family households,2380.7.2,3575,,3485,,166000,,150000,,145000,,130000,
2021,Newmarket,2021A00053519048,5 or more persons,Households consisting of only one census family without additional persons,2380.7.3,1765,,1845,,153000,,145000,,133000,,123000,
2021,Newmarket,2021A00053519048,5 or more persons,"One couple, with or without children in their census family",2380.7.4,1685,,1780,,156000,,148000,,136000,,126000,
2021,Newmarket,2021A00053519048,5 or more persons,Without children,2380.7.5,0,,0,,0,...,0,...,0,...,0,...
2021,Newmarket,2021A00053519048,5 or more persons,With children,2380.7.6,1685,,1780,,156000,,148000,,136000,,126000,
2021,Newmarket,2021A00053519048,5 or more persons,One one-parent census family,2380.7.7,80,,65,,92000,,61600,,87000,,61200,
2021,Newmarket,2021A00053519048,5 or more persons,With a parent that is a man+,2380.7.8,15,,5,,,x,,x,,x,,x
2021,Newmarket,2021A00053519048,5 or more persons,With a parent that is a woman+,2380.7.9,70,,60,,87000,,60400,,84000,,59200,
2021,Newmarket,2021A00053519048,5 or more persons,Other census family households,2380.7.10,1800,,1640,,174000,,154000,,154000,,135000,
2021,Newmarket,2021A00053519048,5 or more persons,Non-census family households,2380.7.11,10,,20,,,x,,x,,x,,x
2021,King,2021A00053519049,Total - Households by household size,Total – Household type including census family structure,2381.1.1,8965,,8140,,141000,,128000,,117000,,108000,
2021,King,2021A00053519049,Total - Households by household size,Census-family households,2381.1.2,7380,,6775,,162000,,146000,,133000,,121000,
2021,King,2021A00053519049,Total - Households by household size,Households consisting of only one census family without additional persons,2381.1.3,6490,,6070,,156000,,142000,,128000,,118000,
2021,King,2021A00053519049,Total - Households by household size,"One couple, with or without children in their census family",2381.1.4,5920,,5555,,164000,,149000,,133000,,123000,
2021,King,2021A00053519049,Total - Households by household size,Without children,2381.1.5,2105,,2070,,122000,,114000,,102000,,96000,
2021,King,2021A00053519049,Total - Households by household size,With children,2381.1.6,3810,,3490,,184000,,168000,,150000,,139000,
2021,King,2021A00053519049,Total - Households by household size,One one-parent census family,2381.1.7,575,,510,,97000,,84000,,83000,,71500,
2021,King,2021A00053519049,Total - Households by household size,With a parent that is a man+,2381.1.8,145,,135,,111000,,95000,,92000,,78000,
2021,King,2021A00053519049,Total - Households by household size,With a parent that is a woman+,2381.1.9,430,,370,,95000,,80000,,82000,,69000,
2021,King,2021A00053519049,Total - Households by household size,Other census family households,2381.1.10,890,,710,,196000,,186000,,168000,,157000,
2021,King,2021A00053519049,Total - Households by household size,Non-census family households,2381.1.11,1585,,1365,,57200,,51600,,48400,,44400,
2021,King,2021A00053519049,1 person,Total – Household type including census family structure,2381.2.1,1420,,1230,,51600,,49200,,44800,,42400,
2021,King,2021A00053519049,1 person,Census-family households,2381.2.2,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,1 person,Households consisting of only one census family without additional persons,2381.2.3,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,1 person,"One couple, with or without children in their census family",2381.2.4,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,1 person,Without children,2381.2.5,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,1 person,With children,2381.2.6,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,1 person,One one-parent census family,2381.2.7,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,1 person,With a parent that is a man+,2381.2.8,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,1 person,With a parent that is a woman+,2381.2.9,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,1 person,Other census family households,2381.2.10,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,1 person,Non-census family households,2381.2.11,1420,,1230,,51600,,49200,,44800,,42400,
2021,King,2021A00053519049,2 or more persons,Total – Household type including census family structure,2381.3.1,7550,,6915,,160000,,144000,,132000,,120000,
2021,King,2021A00053519049,2 or more persons,Census-family households,2381.3.2,7380,,6775,,162000,,146000,,133000,,121000,
2021,King,2021A00053519049,2 or more persons,Households consisting of only one census family without additional persons,2381.3.3,6490,,6070,,156000,,142000,,128000,,118000,
2021,King,2021A00053519049,2 or more persons,"One couple, with or without children in their census family",2381.3.4,5920,,5555,,164000,,149000,,133000,,123000,
2021,King,2021A00053519049,2 or more persons,Without children,2381.3.5,2105,,2070,,122000,,114000,,102000,,96000,
2021,King,2021A00053519049,2 or more persons,With children,2381.3.6,3810,,3490,,184000,,168000,,150000,,139000,
2021,King,2021A00053519049,2 or more persons,One one-parent census family,2381.3.7,575,,510,,97000,,84000,,83000,,71500,
2021,King,2021A00053519049,2 or more persons,With a parent that is a man+,2381.3.8,145,,135,,111000,,95000,,92000,,78000,
2021,King,2021A00053519049,2 or more persons,With a parent that is a woman+,2381.3.9,430,,370,,95000,,80000,,82000,,69000,
2021,King,2021A00053519049,2 or more persons,Other census family households,2381.3.10,890,,710,,196000,,186000,,168000,,157000,
2021,King,2021A00053519049,2 or more persons,Non-census family households,2381.3.11,170,,140,,104000,,81000,,93000,,71000,
2021,King,2021A00053519049,2 persons,Total – Household type including census family structure,2381.4.1,2540,,2460,,117000,,106000,,99000,,90000,
2021,King,2021A00053519049,2 persons,Census-family households,2381.4.2,2415,,2360,,118000,,109000,,99000,,92000,
2021,King,2021A00053519049,2 persons,Households consisting of only one census family without additional persons,2381.4.3,2415,,2360,,118000,,109000,,99000,,92000,
2021,King,2021A00053519049,2 persons,"One couple, with or without children in their census family",2381.4.4,2105,,2070,,122000,,114000,,102000,,96000,
2021,King,2021A00053519049,2 persons,Without children,2381.4.5,2105,,2070,,122000,,114000,,102000,,96000,
2021,King,2021A00053519049,2 persons,With children,2381.4.6,0,,0,,0,...,0,...,0,...,0,...
2021,King,2021A00053519049,2 persons,One one-parent census family,2381.4.7,305,,285,,89000,,84000,,78000,,69500,
2021,King,2021A00053519049,2 persons,With a parent that is a man+,2381.4.8,85,,85,,98000,,87000,,83000,,71500,
2021,King,2021A00053519049,2 persons,With a parent that is a woman+,2381.4.9,225,,205,,88000,,82000,,77500,,68500,
