REF_DATE,GEO,DGUID,Type of structure,Type of unit,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2008,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824029,104.1.2,785,,,,0
2008,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824163,104.1.3,889,,,,0
2008,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824297,104.1.4,1008,,,,0
2008,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824431,104.4.1,651,,,,0
2008,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824619,104.4.2,792,,,,0
2008,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824807,104.4.3,895,,,,0
2008,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3824995,104.4.4,1016,,,,0
2008,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843634,228.3.1,,F,,,0
2008,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843674,228.3.2,741,,,,0
2008,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843714,228.3.3,869,,,,0
2008,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843754,228.3.4,,F,,,0
2008,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v53843794,228.2.1,,F,,,0
2008,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v53843834,228.2.2,,F,,,0
2008,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843874,228.2.3,,F,,,0
2008,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843914,228.2.4,,F,,,0
2008,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843954,228.1.1,,F,,,0
2008,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843994,228.1.2,741,,,,0
2008,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53844034,228.1.3,869,,,,0
2008,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53844074,228.1.4,,F,,,0
2008,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v53844114,228.4.1,,F,,,0
2008,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v53844154,228.4.2,760,,,,0
2008,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v53844194,228.4.3,920,,,,0
2008,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v53844234,228.4.4,,F,,,0
2008,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822835,125.3.1,764,,,,0
2008,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822969,125.3.2,927,,,,0
2008,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823103,125.3.3,1095,,,,0
2008,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823237,125.3.4,1293,,,,0
2008,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823371,125.2.1,,F,,,0
2008,"Toronto, Ontario",2011S0503535,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823505,125.2.2,,F,,,0
2008,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823639,125.2.3,1067,,,,0
2008,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823773,125.2.4,1311,,,,0
2008,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823907,125.1.1,764,,,,0
2008,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824041,125.1.2,927,,,,0
2008,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824175,125.1.3,1095,,,,0
2008,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824309,125.1.4,1288,,,,0
2008,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824443,125.4.1,768,,,,0
2008,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824631,125.4.2,928,,,,0
2008,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824819,125.4.3,1093,,,,0
2008,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825007,125.4.4,1278,,,,0
2009,"Brock, Ontario",2011A00053518039,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843611,221.3.1,,F,,,0
2009,"Brock, Ontario",2011A00053518039,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843651,221.3.2,647,,,,0
2009,"Brock, Ontario",2011A00053518039,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843691,221.3.3,760,,,,0
2009,"Brock, Ontario",2011A00053518039,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843731,221.3.4,850,,,,0
2009,"Brock, Ontario",2011A00053518039,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v53843771,221.2.1,,F,,,0
2009,"Brock, Ontario",2011A00053518039,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v53843811,221.2.2,,F,,,0
2009,"Brock, Ontario",2011A00053518039,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843851,221.2.3,,F,,,0
2009,"Brock, Ontario",2011A00053518039,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843891,221.2.4,,F,,,0
2009,"Brock, Ontario",2011A00053518039,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843931,221.1.1,,F,,,0
2009,"Brock, Ontario",2011A00053518039,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843971,221.1.2,647,,,,0
2009,"Brock, Ontario",2011A00053518039,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53844011,221.1.3,760,,,,0
2009,"Brock, Ontario",2011A00053518039,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53844051,221.1.4,850,,,,0
2009,"Brock, Ontario",2011A00053518039,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v53844091,221.4.1,,F,,,0
2009,"Brock, Ontario",2011A00053518039,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v53844131,221.4.2,725,,,,0
2009,"Brock, Ontario",2011A00053518039,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v53844171,221.4.3,803,,,,0
2009,"Brock, Ontario",2011A00053518039,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v53844211,221.4.4,,F,,,0
2009,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822818,85.3.1,517,,,,0
2009,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822952,85.3.2,679,,,,0
2009,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823086,85.3.3,837,,,,0
2009,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823220,85.3.4,1015,,,,0
2009,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823354,85.2.1,,F,,,0
2009,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823488,85.2.2,671,,,,0
2009,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823622,85.2.3,934,,,,0
2009,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823756,85.2.4,1008,,,,0
2009,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823890,85.1.1,517,,,,0
2009,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824024,85.1.2,679,,,,0
2009,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824158,85.1.3,831,,,,0
2009,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824292,85.1.4,1022,,,,0
2009,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824426,85.4.1,522,,,,0
2009,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824614,85.4.2,684,,,,0
2009,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824802,85.4.3,833,,,,0
2009,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3824990,85.4.4,1034,,,,0
2009,"Oshawa, Ontario",2011S0503532,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822823,104.3.1,637,,,,0
2009,"Oshawa, Ontario",2011S0503532,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822957,104.3.2,782,,,,0
2009,"Oshawa, Ontario",2011S0503532,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823091,104.3.3,900,,,,0
2009,"Oshawa, Ontario",2011S0503532,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823225,104.3.4,1064,,,,0
2009,"Oshawa, Ontario",2011S0503532,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823359,104.2.1,,F,,,0
2009,"Oshawa, Ontario",2011S0503532,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823493,104.2.2,,F,,,0
2009,"Oshawa, Ontario",2011S0503532,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823627,104.2.3,955,,,,0
2009,"Oshawa, Ontario",2011S0503532,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823761,104.2.4,1090,,,,0
2009,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823895,104.1.1,637,,,,0
2009,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824029,104.1.2,785,,,,0
2009,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824163,104.1.3,900,,,,0
2009,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824297,104.1.4,1035,,,,0
2009,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824431,104.4.1,649,,,,0
2009,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824619,104.4.2,792,,,,0
2009,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824807,104.4.3,905,,,,0
2009,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3824995,104.4.4,1045,,,,0
2009,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843634,228.3.1,,F,,,0
2009,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843674,228.3.2,755,,,,0
2009,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843714,228.3.3,906,,,,0
2009,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843754,228.3.4,,F,,,0
2009,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v53843794,228.2.1,,F,,,0
2009,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v53843834,228.2.2,,F,,,0
2009,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843874,228.2.3,,F,,,0
2009,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843914,228.2.4,,F,,,0
2009,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843954,228.1.1,,F,,,0
2009,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843994,228.1.2,755,,,,0
2009,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53844034,228.1.3,906,,,,0
2009,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53844074,228.1.4,,F,,,0
2009,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v53844114,228.4.1,,F,,,0
2009,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v53844154,228.4.2,768,,,,0
2009,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v53844194,228.4.3,985,,,,0
2009,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v53844234,228.4.4,,F,,,0
2009,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822835,125.3.1,758,,,,0
2009,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822969,125.3.2,926,,,,0
2009,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823103,125.3.3,1096,,,,0
2009,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823237,125.3.4,1299,,,,0
2009,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823371,125.2.1,,F,,,0
2009,"Toronto, Ontario",2011S0503535,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823505,125.2.2,925,,,,0
2009,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823639,125.2.3,1096,,,,0
2009,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823773,125.2.4,1334,,,,0
2009,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823907,125.1.1,758,,,,0
2009,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824041,125.1.2,926,,,,0
2009,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824175,125.1.3,1096,,,,0
2009,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824309,125.1.4,1290,,,,0
2009,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824443,125.4.1,761,,,,0
2009,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824631,125.4.2,928,,,,0
2009,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824819,125.4.3,1089,,,,0
2009,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825007,125.4.4,1287,,,,0
2010,"Brock, Ontario",2011A00053518039,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843611,221.3.1,,F,,,0
2010,"Brock, Ontario",2011A00053518039,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843651,221.3.2,618,,,,0
2010,"Brock, Ontario",2011A00053518039,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843691,221.3.3,780,,,,0
2010,"Brock, Ontario",2011A00053518039,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843731,221.3.4,,F,,,0
2010,"Brock, Ontario",2011A00053518039,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v53843771,221.2.1,,F,,,0
2010,"Brock, Ontario",2011A00053518039,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v53843811,221.2.2,,F,,,0
2010,"Brock, Ontario",2011A00053518039,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843851,221.2.3,,F,,,0
2010,"Brock, Ontario",2011A00053518039,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843891,221.2.4,,F,,,0
2010,"Brock, Ontario",2011A00053518039,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843931,221.1.1,,F,,,0
2010,"Brock, Ontario",2011A00053518039,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843971,221.1.2,618,,,,0
2010,"Brock, Ontario",2011A00053518039,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53844011,221.1.3,780,,,,0
2010,"Brock, Ontario",2011A00053518039,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53844051,221.1.4,,F,,,0
2010,"Brock, Ontario",2011A00053518039,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v53844091,221.4.1,,F,,,0
2010,"Brock, Ontario",2011A00053518039,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v53844131,221.4.2,702,,,,0
2010,"Brock, Ontario",2011A00053518039,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v53844171,221.4.3,785,,,,0
2010,"Brock, Ontario",2011A00053518039,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v53844211,221.4.4,,F,,,0
2010,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822818,85.3.1,530,,,,0
2010,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822952,85.3.2,705,,,,0
2010,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823086,85.3.3,871,,,,0
2010,"Hamilton, Ontario",2011S0503537,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823220,85.3.4,1067,,,,0
2010,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823354,85.2.1,,F,,,0
2010,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823488,85.2.2,676,,,,0
2010,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823622,85.2.3,1028,,,,0
2010,"Hamilton, Ontario",2011S0503537,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823756,85.2.4,1036,,,,0
2010,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823890,85.1.1,529,,,,0
2010,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824024,85.1.2,705,,,,0
2010,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824158,85.1.3,862,,,,0
2010,"Hamilton, Ontario",2011S0503537,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824292,85.1.4,1095,,,,0
2010,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824426,85.4.1,539,,,,0
2010,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824614,85.4.2,710,,,,0
2010,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824802,85.4.3,865,,,,0
2010,"Hamilton, Ontario",2011S0503537,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3824990,85.4.4,1102,,,,0
2010,"Oshawa, Ontario",2011S0503532,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822823,104.3.1,659,,,,0
2010,"Oshawa, Ontario",2011S0503532,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822957,104.3.2,805,,,,0
2010,"Oshawa, Ontario",2011S0503532,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823091,104.3.3,904,,,,0
2010,"Oshawa, Ontario",2011S0503532,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823225,104.3.4,1074,,,,0
2010,"Oshawa, Ontario",2011S0503532,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823359,104.2.1,,F,,,0
2010,"Oshawa, Ontario",2011S0503532,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823493,104.2.2,,F,,,0
2010,"Oshawa, Ontario",2011S0503532,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823627,104.2.3,1003,,,,0
2010,"Oshawa, Ontario",2011S0503532,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823761,104.2.4,1117,,,,0
2010,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823895,104.1.1,659,,,,0
2010,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824029,104.1.2,804,,,,0
2010,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824163,104.1.3,903,,,,0
2010,"Oshawa, Ontario",2011S0503532,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824297,104.1.4,1032,,,,0
2010,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824431,104.4.1,664,,,,0
2010,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824619,104.4.2,808,,,,0
2010,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824807,104.4.3,907,,,,0
2010,"Oshawa, Ontario",2011S0503532,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3824995,104.4.4,1037,,,,0
2010,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843634,228.3.1,,F,,,0
2010,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843674,228.3.2,779,,,,0
2010,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843714,228.3.3,921,,,,0
2010,"Scugog, Ontario",2011A00053518020,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843754,228.3.4,,F,,,0
2010,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v53843794,228.2.1,,F,,,0
2010,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v53843834,228.2.2,,F,,,0
2010,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v53843874,228.2.3,,F,,,0
2010,"Scugog, Ontario",2011A00053518020,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v53843914,228.2.4,,F,,,0
2010,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v53843954,228.1.1,,F,,,0
2010,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v53843994,228.1.2,779,,,,0
2010,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v53844034,228.1.3,921,,,,0
2010,"Scugog, Ontario",2011A00053518020,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v53844074,228.1.4,,F,,,0
2010,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v53844114,228.4.1,,F,,,0
2010,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v53844154,228.4.2,773,,,,0
2010,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v53844194,228.4.3,973,,,,0
2010,"Scugog, Ontario",2011A00053518020,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v53844234,228.4.4,,F,,,0
2010,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822835,125.3.1,777,,,,0
2010,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822969,125.3.2,949,,,,0
2010,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823103,125.3.3,1123,,,,0
2010,"Toronto, Ontario",2011S0503535,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823237,125.3.4,1329,,,,0
2010,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Bachelor units,Dollars,81,units,0,v3823371,125.2.1,,F,,,0
2010,"Toronto, Ontario",2011S0503535,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823505,125.2.2,935,,,,0
2010,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823639,125.2.3,1124,,,,0
2010,"Toronto, Ontario",2011S0503535,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823773,125.2.4,1356,,,,0
2010,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823907,125.1.1,777,,,,0
2010,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824041,125.1.2,949,,,,0
2010,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824175,125.1.3,1123,,,,0
2010,"Toronto, Ontario",2011S0503535,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824309,125.1.4,1322,,,,0
2010,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824443,125.4.1,778,,,,0
2010,"Toronto, Ontario",2011S0503535,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824631,125.4.2,952,,,,0
