REF_DATE,GEO,DGUID,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,50813,,,,0
2020,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,48993,,,,0
2020,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,34315,,,,0
2020,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,28089,,,,0
2020,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22086,,,,0
2020,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,22238,,,,0
2020,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,12636,,,,0
2021,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,38239864,,,,0
2021,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,14842488,,,,0
2021,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2917666,,,,0
2021,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,747057,,,,0
2021,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,687462,,,,0
2021,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,351943,,,,0
2021,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,336482,,,,0
2021,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,222225,,,,0
2021,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,210046,,,,0
2021,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,193848,,,,0
2021,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,183273,,,,0
2021,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,144558,,,,0
2021,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,138930,,,,0
2021,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,132184,,,,0
2021,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,105906,,,,0
2021,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,103593,,,,0
2021,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,91487,,,,0
2021,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,79947,,,,0
2021,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,65417,,,,0
2021,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,64607,,,,0
2021,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,51878,,,,0
2021,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,49617,,,,0
2021,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,36311,,,,0
2021,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,28380,,,,0
2021,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22397,,,,0
2021,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,22367,,,,0
2021,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,13144,,,,0
2022,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,38950132,,,,0
2022,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,15155836,,,,0
2022,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,2988742,,,,0
2022,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,748760,,,,0
2022,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,702213,,,,0
2022,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,352745,,,,0
2022,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,339534,,,,0
2022,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,226776,,,,0
2022,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,210393,,,,0
2022,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,194803,,,,0
2022,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,188625,,,,0
2022,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,149559,,,,0
2022,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,142627,,,,0
2022,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,133401,,,,0
2022,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,109305,,,,0
2022,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,105758,,,,0
2022,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,91822,,,,0
2022,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,82637,,,,0
2022,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,66331,,,,0
2022,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,65063,,,,0
2022,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,53492,,,,0
2022,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,50690,,,,0
2022,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,38002,,,,0
2022,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,28841,,,,0
2022,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,22999,,,,0
2022,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,22456,,,,0
2022,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,13486,,,,0
2023,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,40049088,,,,0
2023,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,15632481,,,,0
2023,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,3134010,,,,0
2023,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,762508,,,,0
2023,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,744063,,,,0
2023,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,358953,,,,0
2023,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,344807,,,,0
2023,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,232240,,,,0
2023,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,213922,,,,0
2023,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,196632,,,,0
2023,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,196721,,,,0
2023,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,154633,,,,0
2023,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,147740,,,,0
2023,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,135711,,,,0
2023,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,111648,,,,0
2023,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,109143,,,,0
2023,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,92877,,,,0
2023,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,86049,,,,0
2023,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,67779,,,,0
2023,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,66159,,,,0
2023,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,54868,,,,0
2023,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,51593,,,,0
2023,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,39979,,,,0
2023,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,28916,,,,0
2023,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,23522,,,,0
2023,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,22546,,,,0
2023,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,13640,,,,0
2024,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,41262329,,,,0
2024,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,16144797,,,,0
2024,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,3280417,,,,0
2024,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,781304,,,,0
2024,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,783581,,,,0
2024,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,368764,,,,0
2024,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,354570,,,,0
2024,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,238878,,,,0
2024,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,219336,,,,0
2024,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,199089,,,,0
2024,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,207851,,,,0
2024,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,158758,,,,0
2024,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,152528,,,,0
2024,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,138900,,,,0
2024,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,113530,,,,0
2024,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,113576,,,,0
2024,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,95430,,,,0
2024,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,89879,,,,0
2024,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,68491,,,,0
2024,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,67618,,,,0
2024,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,57304,,,,0
2024,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,53258,,,,0
2024,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,42247,,,,0
2024,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,29281,,,,0
2024,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,23745,,,,0
2024,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,22718,,,,0
2024,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,13779,,,,0
2025,Canada,2021A00001124,Persons,249,units,0,v1592180531,1,41651653,,,,0
2025,Ontario,2021A000235,Persons,249,units,0,v1592180537,2130,16258260,,,,0
2025,"Toronto (C), Ontario",2021A00053520005,Persons,249,units,0,v1592182773,2132,3271830,,,,0
2025,"Mississauga (CY), Ontario",2021A00053521005,Persons,249,units,0,v1592182774,2134,764597,,,,0
2025,"Brampton (CY), Ontario",2021A00053521010,Persons,249,units,0,v1592182775,2135,777759,,,,0
2025,"Markham (CY), Ontario",2021A00053519036,Persons,249,units,0,v1592182764,2138,371504,,,,0
2025,"Vaughan (CY), Ontario",2021A00053519028,Persons,249,units,0,v1592182763,2139,358535,,,,0
2025,"Oakville (T), Ontario",2021A00053524001,Persons,249,units,0,v1592182793,2142,243107,,,,0
2025,"Richmond Hill (T), Ontario",2021A00053519038,Persons,249,units,0,v1592182765,2143,222031,,,,0
2025,"Burlington (CY), Ontario",2021A00053524002,Persons,249,units,0,v1592182794,2144,197737,,,,0
2025,"Oshawa (CY), Ontario",2021A00053518013,Persons,249,units,0,v1592182757,2145,213592,,,,0
2025,"Whitby (T), Ontario",2021A00053518009,Persons,249,units,0,v1592182756,2149,162413,,,,0
2025,"Milton (T), Ontario",2021A00053524009,Persons,249,units,0,v1592182795,2152,157345,,,,0
2025,"Ajax (T), Ontario",2021A00053518005,Persons,249,units,0,v1592182755,2154,141111,,,,0
2025,"Clarington (MU), Ontario",2021A00053518017,Persons,249,units,0,v1592182758,2159,114180,,,,0
2025,"Pickering (CY), Ontario",2021A00053518001,Persons,249,units,0,v1592182754,2160,118378,,,,0
2025,"Newmarket (T), Ontario",2021A00053519048,Persons,249,units,0,v1592182768,2162,95763,,,,0
2025,"Caledon (T), Ontario",2021A00053521024,Persons,249,units,0,v1592182776,2165,90201,,,,0
2025,"Halton Hills (T), Ontario",2021A00053524015,Persons,249,units,0,v1592182796,2169,68265,,,,0
2025,"Aurora (T), Ontario",2021A00053519046,Persons,249,units,0,v1592182767,2170,67385,,,,0
2025,"Whitchurch-Stouffville (T), Ontario",2021A00053519044,Persons,249,units,0,v1592182766,2174,58010,,,,0
2025,"Georgina (T), Ontario",2021A00053519070,Persons,249,units,0,v1592182771,2177,53630,,,,0
2025,"East Gwillimbury (T), Ontario",2021A00053519054,Persons,249,units,0,v1592182770,2187,42989,,,,0
2025,"King (TP), Ontario",2021A00053519049,Persons,249,units,0,v1592182769,2196,29077,,,,0
2025,"Scugog (TP), Ontario",2021A00053518020,Persons,249,units,0,v1592182759,2212,23928,,,,0
2025,"Uxbridge (TP), Ontario",2021A00053518029,Persons,249,units,0,v1592182761,2214,22618,,,,0
2025,"Brock (TP), Ontario",2021A00053518039,Persons,249,units,0,v1592182762,2255,13710,,,,0
