csd_code,municipality,survey_period,bedroom_type,value,reliability
3519044,Whitchurch-Stouffville,2007 October,Total,**,
3519044,Whitchurch-Stouffville,2008 October,Studio,**,
3519044,Whitchurch-Stouffville,2008 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2008 October,2 Bedroom,5.8,d
3519044,Whitchurch-Stouffville,2008 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2008 October,Total,4.6,d
3519044,Whitchurch-Stouffville,2009 October,Studio,**,
3519044,Whitchurch-Stouffville,2009 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2009 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2009 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2009 October,Total,0.8,d
3519044,Whitchurch-Stouffville,2010 October,Studio,**,
3519044,Whitchurch-Stouffville,2010 October,1 Bedroom,0.0,c
3519044,Whitchurch-Stouffville,2010 October,2 Bedroom,5.9,c
3519044,Whitchurch-Stouffville,2010 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2010 October,Total,3.7,d
3519044,Whitchurch-Stouffville,2011 October,Studio,**,
3519044,Whitchurch-Stouffville,2011 October,1 Bedroom,0.0,c
3519044,Whitchurch-Stouffville,2011 October,2 Bedroom,2.5,c
3519044,Whitchurch-Stouffville,2011 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2011 October,Total,1.4,a
3519044,Whitchurch-Stouffville,2012 October,Studio,**,
3519044,Whitchurch-Stouffville,2012 October,1 Bedroom,1.8,c
3519044,Whitchurch-Stouffville,2012 October,2 Bedroom,0.0,c
3519044,Whitchurch-Stouffville,2012 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2012 October,Total,0.8,a
3519044,Whitchurch-Stouffville,2013 October,Studio,**,
3519044,Whitchurch-Stouffville,2013 October,1 Bedroom,0.0,c
3519044,Whitchurch-Stouffville,2013 October,2 Bedroom,1.1,a
3519044,Whitchurch-Stouffville,2013 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2013 October,Total,0.7,a
3519044,Whitchurch-Stouffville,2014 October,Studio,**,
3519044,Whitchurch-Stouffville,2014 October,1 Bedroom,1.5,c
3519044,Whitchurch-Stouffville,2014 October,2 Bedroom,8.1,c
3519044,Whitchurch-Stouffville,2014 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2014 October,Total,5.4,d
3519044,Whitchurch-Stouffville,2015 October,Studio,**,
3519044,Whitchurch-Stouffville,2015 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2015 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2015 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2015 October,Total,**,
3519044,Whitchurch-Stouffville,2016 October,Studio,**,
3519044,Whitchurch-Stouffville,2016 October,1 Bedroom,0.0,c
3519044,Whitchurch-Stouffville,2016 October,2 Bedroom,2.6,c
3519044,Whitchurch-Stouffville,2016 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2016 October,Total,1.6,c
3519044,Whitchurch-Stouffville,2017 October,Studio,**,
3519044,Whitchurch-Stouffville,2017 October,1 Bedroom,0.0,d
3519044,Whitchurch-Stouffville,2017 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2017 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2017 October,Total,**,
3519044,Whitchurch-Stouffville,2018 October,Studio,**,
3519044,Whitchurch-Stouffville,2018 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2018 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2018 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2018 October,Total,**,
3519044,Whitchurch-Stouffville,2019 October,Studio,**,
3519044,Whitchurch-Stouffville,2019 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2019 October,2 Bedroom,0.0,d
3519044,Whitchurch-Stouffville,2019 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2019 October,Total,0.0,d
3519044,Whitchurch-Stouffville,2020 October,Studio,**,
3519044,Whitchurch-Stouffville,2020 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2020 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2020 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2020 October,Total,**,
3519044,Whitchurch-Stouffville,2021 October,Studio,**,
3519044,Whitchurch-Stouffville,2021 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2021 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2021 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2021 October,Total,**,
3519044,Whitchurch-Stouffville,2022 October,Studio,**,
3519044,Whitchurch-Stouffville,2022 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2022 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2022 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2022 October,Total,**,
3519044,Whitchurch-Stouffville,2023 October,Studio,**,
3519044,Whitchurch-Stouffville,2023 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2023 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2023 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2023 October,Total,**,
3519044,Whitchurch-Stouffville,2024 October,Studio,**,
3519044,Whitchurch-Stouffville,2024 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2024 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2024 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2024 October,Total,**,
3519044,Whitchurch-Stouffville,2025 October,Studio,**,
3519044,Whitchurch-Stouffville,2025 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2025 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2025 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2025 October,Total,**,
3518013,Oshawa,1990 October,Studio,6.7,c
3518013,Oshawa,1990 October,1 Bedroom,2.3,a
3518013,Oshawa,1990 October,2 Bedroom,1.4,a
3518013,Oshawa,1990 October,3 Bedroom +,3.7,a
3518013,Oshawa,1990 October,Total,2.3,a
3518013,Oshawa,1991 October,Studio,**,
3518013,Oshawa,1991 October,1 Bedroom,3.0,a
3518013,Oshawa,1991 October,2 Bedroom,3.4,b
3518013,Oshawa,1991 October,3 Bedroom +,3.0,a
3518013,Oshawa,1991 October,Total,3.3,a
3518013,Oshawa,1992 October,Studio,**,
3518013,Oshawa,1992 October,1 Bedroom,6.5,b
3518013,Oshawa,1992 October,2 Bedroom,3.9,b
3518013,Oshawa,1992 October,3 Bedroom +,3.1,a
3518013,Oshawa,1992 October,Total,4.5,a
3518013,Oshawa,1993 October,Studio,6.4,c
3518013,Oshawa,1993 October,1 Bedroom,4.0,b
3518013,Oshawa,1993 October,2 Bedroom,3.8,b
3518013,Oshawa,1993 October,3 Bedroom +,3.2,a
3518013,Oshawa,1993 October,Total,3.8,a
3518013,Oshawa,1994 October,Studio,8.0,c
3518013,Oshawa,1994 October,1 Bedroom,3.7,b
3518013,Oshawa,1994 October,2 Bedroom,2.9,a
3518013,Oshawa,1994 October,3 Bedroom +,2.4,a
3518013,Oshawa,1994 October,Total,3.1,b
3518013,Oshawa,1995 October,Studio,8.7,c
3518013,Oshawa,1995 October,1 Bedroom,3.0,b
3518013,Oshawa,1995 October,2 Bedroom,2.7,a
3518013,Oshawa,1995 October,3 Bedroom +,2.7,a
3518013,Oshawa,1995 October,Total,2.9,a
3518013,Oshawa,1996 October,Studio,12.6,d
3518013,Oshawa,1996 October,1 Bedroom,4.1,b
3518013,Oshawa,1996 October,2 Bedroom,3.7,b
3518013,Oshawa,1996 October,3 Bedroom +,6.1,c
3518013,Oshawa,1996 October,Total,4.5,b
3518013,Oshawa,1997 October,Studio,**,
3518013,Oshawa,1997 October,1 Bedroom,2.5,b
3518013,Oshawa,1997 October,2 Bedroom,2.1,a
3518013,Oshawa,1997 October,3 Bedroom +,3.7,b
3518013,Oshawa,1997 October,Total,2.6,a
3518013,Oshawa,1998 October,Studio,6.6,c
3518013,Oshawa,1998 October,1 Bedroom,2.9,a
3518013,Oshawa,1998 October,2 Bedroom,1.6,a
3518013,Oshawa,1998 October,3 Bedroom +,1.8,a
3518013,Oshawa,1998 October,Total,2.1,a
3518013,Oshawa,1999 October,Studio,**,
3518013,Oshawa,1999 October,1 Bedroom,2.3,b
3518013,Oshawa,1999 October,2 Bedroom,1.9,a
3518013,Oshawa,1999 October,3 Bedroom +,1.5,a
3518013,Oshawa,1999 October,Total,1.9,a
3518013,Oshawa,2000 October,Studio,5.1,d
3518013,Oshawa,2000 October,1 Bedroom,1.9,b
3518013,Oshawa,2000 October,2 Bedroom,1.8,a
3518013,Oshawa,2000 October,3 Bedroom +,1.3,a
3518013,Oshawa,2000 October,Total,1.8,a
3518013,Oshawa,2001 October,Studio,3.2,d
3518013,Oshawa,2001 October,1 Bedroom,1.5,b
3518013,Oshawa,2001 October,2 Bedroom,1.7,a
3518013,Oshawa,2001 October,3 Bedroom +,1.3,a
3518013,Oshawa,2001 October,Total,1.6,a
3518013,Oshawa,2002 October,Studio,5.3,d
3518013,Oshawa,2002 October,1 Bedroom,2.2,b
3518013,Oshawa,2002 October,2 Bedroom,2.3,a
3518013,Oshawa,2002 October,3 Bedroom +,3.8,b
3518013,Oshawa,2002 October,Total,2.6,a
3518013,Oshawa,2003 October,Studio,2.4,c
3518013,Oshawa,2003 October,1 Bedroom,3.8,c
3518013,Oshawa,2003 October,2 Bedroom,2.4,b
3518013,Oshawa,2003 October,3 Bedroom +,2.6,c
3518013,Oshawa,2003 October,Total,2.8,a
3518013,Oshawa,2004 October,Studio,**,
3518013,Oshawa,2004 October,1 Bedroom,3.3,c
3518013,Oshawa,2004 October,2 Bedroom,4.2,c
3518013,Oshawa,2004 October,3 Bedroom +,4.1,c
3518013,Oshawa,2004 October,Total,4.0,b
3518013,Oshawa,2005 October,Studio,3.1,d
3518013,Oshawa,2005 October,1 Bedroom,2.8,b
3518013,Oshawa,2005 October,2 Bedroom,3.6,b
3518013,Oshawa,2005 October,3 Bedroom +,3.2,b
3518013,Oshawa,2005 October,Total,3.3,b
3518013,Oshawa,2006 October,Studio,4.1,d
3518013,Oshawa,2006 October,1 Bedroom,4.0,c
3518013,Oshawa,2006 October,2 Bedroom,4.7,b
3518013,Oshawa,2006 October,3 Bedroom +,4.4,c
3518013,Oshawa,2006 October,Total,4.5,b
3518013,Oshawa,2007 October,Studio,2.4,c
3518013,Oshawa,2007 October,1 Bedroom,4.9,c
3518013,Oshawa,2007 October,2 Bedroom,3.5,b
3518013,Oshawa,2007 October,3 Bedroom +,3.3,c
3518013,Oshawa,2007 October,Total,3.8,b
3518013,Oshawa,2008 October,Studio,4.6,c
3518013,Oshawa,2008 October,1 Bedroom,5.1,b
3518013,Oshawa,2008 October,2 Bedroom,3.9,b
3518013,Oshawa,2008 October,3 Bedroom +,6.2,c
3518013,Oshawa,2008 October,Total,4.6,b
3518013,Oshawa,2009 October,Studio,**,
3518013,Oshawa,2009 October,1 Bedroom,4.2,b
3518013,Oshawa,2009 October,2 Bedroom,5.1,b
3518013,Oshawa,2009 October,3 Bedroom +,4.2,b
3518013,Oshawa,2009 October,Total,4.8,a
3518013,Oshawa,2010 October,Studio,3.5,d
3518013,Oshawa,2010 October,1 Bedroom,3.6,a
3518013,Oshawa,2010 October,2 Bedroom,3.4,a
3518013,Oshawa,2010 October,3 Bedroom +,3.3,b
3518013,Oshawa,2010 October,Total,3.4,a
3518013,Oshawa,2011 October,Studio,1.8,c
3518013,Oshawa,2011 October,1 Bedroom,3.1,b
3518013,Oshawa,2011 October,2 Bedroom,1.7,a
3518013,Oshawa,2011 October,3 Bedroom +,1.3,a
3518013,Oshawa,2011 October,Total,2.0,a
3518013,Oshawa,2012 October,Studio,**,
3518013,Oshawa,2012 October,1 Bedroom,2.8,b
3518013,Oshawa,2012 October,2 Bedroom,2.5,a
3518013,Oshawa,2012 October,3 Bedroom +,2.2,a
3518013,Oshawa,2012 October,Total,2.5,a
3518013,Oshawa,2013 October,Studio,1.2,d
3518013,Oshawa,2013 October,1 Bedroom,2.6,a
3518013,Oshawa,2013 October,2 Bedroom,2.0,a
3518013,Oshawa,2013 October,3 Bedroom +,1.7,c
3518013,Oshawa,2013 October,Total,2.0,a
3518013,Oshawa,2014 October,Studio,4.2,d
3518013,Oshawa,2014 October,1 Bedroom,1.7,b
3518013,Oshawa,2014 October,2 Bedroom,2.0,a
3518013,Oshawa,2014 October,3 Bedroom +,2.0,a
3518013,Oshawa,2014 October,Total,2.0,a
3518013,Oshawa,2015 October,Studio,0.0,c
3518013,Oshawa,2015 October,1 Bedroom,1.8,b
3518013,Oshawa,2015 October,2 Bedroom,2.2,b
3518013,Oshawa,2015 October,3 Bedroom +,1.6,a
3518013,Oshawa,2015 October,Total,1.9,a
3518013,Oshawa,2016 October,Studio,**,
3518013,Oshawa,2016 October,1 Bedroom,1.9,b
3518013,Oshawa,2016 October,2 Bedroom,1.9,b
3518013,Oshawa,2016 October,3 Bedroom +,1.5,b
3518013,Oshawa,2016 October,Total,1.9,a
3518013,Oshawa,2017 October,Studio,0.5,b
3518013,Oshawa,2017 October,1 Bedroom,3.8,b
3518013,Oshawa,2017 October,2 Bedroom,2.2,a
3518013,Oshawa,2017 October,3 Bedroom +,0.7,a
3518013,Oshawa,2017 October,Total,2.4,a
3518013,Oshawa,2018 October,Studio,0.0,c
3518013,Oshawa,2018 October,1 Bedroom,4.6,d
3518013,Oshawa,2018 October,2 Bedroom,2.6,a
3518013,Oshawa,2018 October,3 Bedroom +,2.0,b
3518013,Oshawa,2018 October,Total,3.0,c
3518013,Oshawa,2019 October,Studio,**,
3518013,Oshawa,2019 October,1 Bedroom,3.2,d
3518013,Oshawa,2019 October,2 Bedroom,2.3,b
3518013,Oshawa,2019 October,3 Bedroom +,1.8,b
3518013,Oshawa,2019 October,Total,2.6,b
3518013,Oshawa,2020 October,Studio,0.0,c
3518013,Oshawa,2020 October,1 Bedroom,3.9,d
3518013,Oshawa,2020 October,2 Bedroom,2.0,b
3518013,Oshawa,2020 October,3 Bedroom +,0.7,a
3518013,Oshawa,2020 October,Total,2.4,b
3518013,Oshawa,2021 October,Studio,**,
3518013,Oshawa,2021 October,1 Bedroom,3.0,b
3518013,Oshawa,2021 October,2 Bedroom,2.4,a
3518013,Oshawa,2021 October,3 Bedroom +,1.3,a
3518013,Oshawa,2021 October,Total,2.4,a
3518013,Oshawa,2022 October,Studio,**,
3518013,Oshawa,2022 October,1 Bedroom,3.5,c
3518013,Oshawa,2022 October,2 Bedroom,3.1,c
3518013,Oshawa,2022 October,3 Bedroom +,0.8,a
3518013,Oshawa,2022 October,Total,3.0,b
3518013,Oshawa,2023 October,Studio,0.0,c
3518013,Oshawa,2023 October,1 Bedroom,3.0,d
3518013,Oshawa,2023 October,2 Bedroom,1.0,a
3518013,Oshawa,2023 October,3 Bedroom +,1.3,a
3518013,Oshawa,2023 October,Total,1.5,b
3518013,Oshawa,2024 October,Studio,1.0,d
3518013,Oshawa,2024 October,1 Bedroom,5.2,c
3518013,Oshawa,2024 October,2 Bedroom,2.8,b
3518013,Oshawa,2024 October,3 Bedroom +,3.2,c
3518013,Oshawa,2024 October,Total,3.5,c
3518013,Oshawa,2025 October,Studio,5.0,d
3518013,Oshawa,2025 October,1 Bedroom,6.6,b
3518013,Oshawa,2025 October,2 Bedroom,3.1,c
3518013,Oshawa,2025 October,3 Bedroom +,2.1,c
3518013,Oshawa,2025 October,Total,4.0,b
3518009,Whitby,1990 October,Studio,5.1,b
3518009,Whitby,1990 October,1 Bedroom,2.5,b
3518009,Whitby,1990 October,2 Bedroom,1.4,a
3518009,Whitby,1990 October,3 Bedroom +,0.0,c
3518009,Whitby,1990 October,Total,1.8,b
3518009,Whitby,1991 October,Studio,10.7,d
3518009,Whitby,1991 October,1 Bedroom,3.5,c
3518009,Whitby,1991 October,2 Bedroom,3.3,b
3518009,Whitby,1991 October,3 Bedroom +,0.2,a
3518009,Whitby,1991 October,Total,3.3,b
3518009,Whitby,1992 October,Studio,**,
3518009,Whitby,1992 October,1 Bedroom,8.0,b
3518009,Whitby,1992 October,2 Bedroom,13.2,c
3518009,Whitby,1992 October,3 Bedroom +,16.3,d
3518009,Whitby,1992 October,Total,11.6,c
3518009,Whitby,1993 October,Studio,9.3,c
3518009,Whitby,1993 October,1 Bedroom,4.5,c
3518009,Whitby,1993 October,2 Bedroom,5.1,c
3518009,Whitby,1993 October,3 Bedroom +,17.5,d
3518009,Whitby,1993 October,Total,7.1,c
3518009,Whitby,1994 October,Studio,3.2,d
3518009,Whitby,1994 October,1 Bedroom,1.7,c
3518009,Whitby,1994 October,2 Bedroom,2.5,b
3518009,Whitby,1994 October,3 Bedroom +,14.8,d
3518009,Whitby,1994 October,Total,4.1,c
3518009,Whitby,1995 October,Studio,6.1,c
3518009,Whitby,1995 October,1 Bedroom,2.0,b
3518009,Whitby,1995 October,2 Bedroom,1.4,a
3518009,Whitby,1995 October,3 Bedroom +,**,
3518009,Whitby,1995 October,Total,1.8,b
3518009,Whitby,1996 October,Studio,4.3,c
3518009,Whitby,1996 October,1 Bedroom,2.1,c
3518009,Whitby,1996 October,2 Bedroom,3.1,c
3518009,Whitby,1996 October,3 Bedroom +,5.4,c
3518009,Whitby,1996 October,Total,3.2,b
3518009,Whitby,1997 October,Studio,1.5,a
3518009,Whitby,1997 October,1 Bedroom,2.2,b
3518009,Whitby,1997 October,2 Bedroom,1.1,a
3518009,Whitby,1997 October,3 Bedroom +,3.2,b
3518009,Whitby,1997 October,Total,1.8,a
3518009,Whitby,1998 October,Studio,**,
3518009,Whitby,1998 October,1 Bedroom,1.5,a
3518009,Whitby,1998 October,2 Bedroom,0.9,a
3518009,Whitby,1998 October,3 Bedroom +,1.7,b
3518009,Whitby,1998 October,Total,1.3,a
3518009,Whitby,1999 October,Studio,1.7,c
3518009,Whitby,1999 October,1 Bedroom,1.1,a
3518009,Whitby,1999 October,2 Bedroom,0.5,a
3518009,Whitby,1999 October,3 Bedroom +,0.0,c
3518009,Whitby,1999 October,Total,0.7,a
3518009,Whitby,2000 October,Studio,**,
3518009,Whitby,2000 October,1 Bedroom,0.3,b
3518009,Whitby,2000 October,2 Bedroom,0.8,a
3518009,Whitby,2000 October,3 Bedroom +,4.9,b
3518009,Whitby,2000 October,Total,1.2,a
3518009,Whitby,2001 October,Studio,0.0,c
3518009,Whitby,2001 October,1 Bedroom,0.1,b
3518009,Whitby,2001 October,2 Bedroom,0.2,a
3518009,Whitby,2001 October,3 Bedroom +,0.0,c
3518009,Whitby,2001 October,Total,0.1,a
3518009,Whitby,2002 October,Studio,0.0,d
3518009,Whitby,2002 October,1 Bedroom,0.6,a
3518009,Whitby,2002 October,2 Bedroom,1.7,c
3518009,Whitby,2002 October,3 Bedroom +,2.5,b
3518009,Whitby,2002 October,Total,1.3,a
3518009,Whitby,2003 October,Studio,0.0,d
3518009,Whitby,2003 October,1 Bedroom,**,
3518009,Whitby,2003 October,2 Bedroom,4.9,c
3518009,Whitby,2003 October,3 Bedroom +,**,
3518009,Whitby,2003 October,Total,4.1,c
3518009,Whitby,2004 October,Studio,0.0,d
3518009,Whitby,2004 October,1 Bedroom,2.9,c
3518009,Whitby,2004 October,2 Bedroom,1.9,b
3518009,Whitby,2004 October,3 Bedroom +,2.1,c
3518009,Whitby,2004 October,Total,2.2,b
3518009,Whitby,2005 October,Studio,0.0,d
3518009,Whitby,2005 October,1 Bedroom,2.8,b
3518009,Whitby,2005 October,2 Bedroom,3.3,c
3518009,Whitby,2005 October,3 Bedroom +,2.3,b
3518009,Whitby,2005 October,Total,2.9,a
3518009,Whitby,2006 October,Studio,**,
3518009,Whitby,2006 October,1 Bedroom,4.5,c
3518009,Whitby,2006 October,2 Bedroom,2.4,c
3518009,Whitby,2006 October,3 Bedroom +,2.4,c
3518009,Whitby,2006 October,Total,3.2,c
3518009,Whitby,2007 October,Studio,0.0,c
3518009,Whitby,2007 October,1 Bedroom,2.9,a
3518009,Whitby,2007 October,2 Bedroom,4.2,b
3518009,Whitby,2007 October,3 Bedroom +,6.4,b
3518009,Whitby,2007 October,Total,3.8,b
3518009,Whitby,2008 October,Studio,0.0,d
3518009,Whitby,2008 October,1 Bedroom,1.5,a
3518009,Whitby,2008 October,2 Bedroom,4.0,a
3518009,Whitby,2008 October,3 Bedroom +,0.0,c
3518009,Whitby,2008 October,Total,2.5,a
3518009,Whitby,2009 October,Studio,**,
3518009,Whitby,2009 October,1 Bedroom,2.5,b
3518009,Whitby,2009 October,2 Bedroom,1.3,a
3518009,Whitby,2009 October,3 Bedroom +,2.4,b
3518009,Whitby,2009 October,Total,1.9,b
3518009,Whitby,2010 October,Studio,0.0,c
3518009,Whitby,2010 October,1 Bedroom,3.1,c
3518009,Whitby,2010 October,2 Bedroom,0.6,a
3518009,Whitby,2010 October,3 Bedroom +,1.1,a
3518009,Whitby,2010 October,Total,1.5,a
3518009,Whitby,2011 October,Studio,0.0,d
3518009,Whitby,2011 October,1 Bedroom,0.7,b
3518009,Whitby,2011 October,2 Bedroom,1.0,a
3518009,Whitby,2011 October,3 Bedroom +,0.7,a
3518009,Whitby,2011 October,Total,0.8,a
3518009,Whitby,2012 October,Studio,**,
3518009,Whitby,2012 October,1 Bedroom,0.6,a
3518009,Whitby,2012 October,2 Bedroom,0.6,a
3518009,Whitby,2012 October,3 Bedroom +,2.3,c
3518009,Whitby,2012 October,Total,0.8,a
3518009,Whitby,2013 October,Studio,**,
3518009,Whitby,2013 October,1 Bedroom,2.6,b
3518009,Whitby,2013 October,2 Bedroom,1.7,b
3518009,Whitby,2013 October,3 Bedroom +,1.6,c
3518009,Whitby,2013 October,Total,2.0,a
3518009,Whitby,2014 October,Studio,0.0,c
3518009,Whitby,2014 October,1 Bedroom,1.2,a
3518009,Whitby,2014 October,2 Bedroom,1.7,b
3518009,Whitby,2014 October,3 Bedroom +,1.8,c
3518009,Whitby,2014 October,Total,1.5,a
3518009,Whitby,2015 October,Studio,1.8,c
3518009,Whitby,2015 October,1 Bedroom,0.8,a
3518009,Whitby,2015 October,2 Bedroom,1.9,b
3518009,Whitby,2015 October,3 Bedroom +,0.4,a
3518009,Whitby,2015 October,Total,1.4,a
3518009,Whitby,2016 October,Studio,**,
3518009,Whitby,2016 October,1 Bedroom,0.8,d
3518009,Whitby,2016 October,2 Bedroom,1.2,d
3518009,Whitby,2016 October,3 Bedroom +,**,
3518009,Whitby,2016 October,Total,1.1,a
3518009,Whitby,2017 October,Studio,0.0,d
3518009,Whitby,2017 October,1 Bedroom,1.3,a
3518009,Whitby,2017 October,2 Bedroom,1.3,a
3518009,Whitby,2017 October,3 Bedroom +,1.6,c
3518009,Whitby,2017 October,Total,1.3,a
3518009,Whitby,2018 October,Studio,0.0,d
3518009,Whitby,2018 October,1 Bedroom,2.1,c
3518009,Whitby,2018 October,2 Bedroom,1.1,a
3518009,Whitby,2018 October,3 Bedroom +,1.1,a
3518009,Whitby,2018 October,Total,1.4,a
3518009,Whitby,2019 October,Studio,0.0,d
3518009,Whitby,2019 October,1 Bedroom,2.4,c
3518009,Whitby,2019 October,2 Bedroom,1.0,a
3518009,Whitby,2019 October,3 Bedroom +,0.4,a
3518009,Whitby,2019 October,Total,1.4,a
3518009,Whitby,2020 October,Studio,**,
3518009,Whitby,2020 October,1 Bedroom,1.3,a
3518009,Whitby,2020 October,2 Bedroom,1.8,b
3518009,Whitby,2020 October,3 Bedroom +,**,
3518009,Whitby,2020 October,Total,1.8,b
3518009,Whitby,2021 October,Studio,0.0,d
3518009,Whitby,2021 October,1 Bedroom,1.9,c
3518009,Whitby,2021 October,2 Bedroom,**,
3518009,Whitby,2021 October,3 Bedroom +,1.1,a
3518009,Whitby,2021 October,Total,1.8,c
3518009,Whitby,2022 October,Studio,0.0,d
3518009,Whitby,2022 October,1 Bedroom,1.5,a
3518009,Whitby,2022 October,2 Bedroom,1.1,a
3518009,Whitby,2022 October,3 Bedroom +,0.9,a
3518009,Whitby,2022 October,Total,1.2,a
3518009,Whitby,2023 October,Studio,**,
3518009,Whitby,2023 October,1 Bedroom,2.9,c
3518009,Whitby,2023 October,2 Bedroom,1.5,a
3518009,Whitby,2023 October,3 Bedroom +,0.4,a
3518009,Whitby,2023 October,Total,1.7,c
3518009,Whitby,2024 October,Studio,**,
3518009,Whitby,2024 October,1 Bedroom,**,
3518009,Whitby,2024 October,2 Bedroom,3.7,d
3518009,Whitby,2024 October,3 Bedroom +,3.1,d
3518009,Whitby,2024 October,Total,3.6,d
3518009,Whitby,2025 October,Studio,0.0,d
3518009,Whitby,2025 October,1 Bedroom,3.8,d
3518009,Whitby,2025 October,2 Bedroom,2.4,c
3518009,Whitby,2025 October,3 Bedroom +,1.5,d
3518009,Whitby,2025 October,Total,2.5,c
3518005,Ajax,1990 October,Studio,**,
3518005,Ajax,1990 October,1 Bedroom,0.8,a
3518005,Ajax,1990 October,2 Bedroom,2.6,a
3518005,Ajax,1990 October,3 Bedroom +,7.0,a
3518005,Ajax,1990 October,Total,3.4,a
3518005,Ajax,1991 October,Studio,**,
3518005,Ajax,1991 October,1 Bedroom,0.8,a
3518005,Ajax,1991 October,2 Bedroom,1.6,a
3518005,Ajax,1991 October,3 Bedroom +,2.8,a
3518005,Ajax,1991 October,Total,1.8,a
3518005,Ajax,1992 October,Studio,**,
3518005,Ajax,1992 October,1 Bedroom,1.8,a
3518005,Ajax,1992 October,2 Bedroom,1.6,a
3518005,Ajax,1992 October,3 Bedroom +,1.9,a
3518005,Ajax,1992 October,Total,1.7,a
3518005,Ajax,1993 October,Studio,**,
3518005,Ajax,1993 October,1 Bedroom,0.0,c
3518005,Ajax,1993 October,2 Bedroom,2.3,a
3518005,Ajax,1993 October,3 Bedroom +,0.6,a
3518005,Ajax,1993 October,Total,1.7,a
3518005,Ajax,1994 October,Studio,**,
3518005,Ajax,1994 October,1 Bedroom,1.5,a
3518005,Ajax,1994 October,2 Bedroom,0.3,a
3518005,Ajax,1994 October,3 Bedroom +,0.3,a
3518005,Ajax,1994 October,Total,0.4,a
3518005,Ajax,1995 October,Studio,**,
3518005,Ajax,1995 October,1 Bedroom,2.0,c
3518005,Ajax,1995 October,2 Bedroom,0.4,a
3518005,Ajax,1995 October,3 Bedroom +,0.0,c
3518005,Ajax,1995 October,Total,0.4,a
3518005,Ajax,1996 October,Studio,**,
3518005,Ajax,1996 October,1 Bedroom,0.9,a
3518005,Ajax,1996 October,2 Bedroom,1.2,a
3518005,Ajax,1996 October,3 Bedroom +,0.9,a
3518005,Ajax,1996 October,Total,1.1,a
3518005,Ajax,1997 October,Studio,**,
3518005,Ajax,1997 October,1 Bedroom,1.0,a
3518005,Ajax,1997 October,2 Bedroom,0.7,a
3518005,Ajax,1997 October,3 Bedroom +,1.5,a
3518005,Ajax,1997 October,Total,0.9,a
3518005,Ajax,1998 October,Studio,**,
3518005,Ajax,1998 October,1 Bedroom,0.0,a
3518005,Ajax,1998 October,2 Bedroom,0.0,c
3518005,Ajax,1998 October,3 Bedroom +,0.0,c
3518005,Ajax,1998 October,Total,0.0,b
3518005,Ajax,1999 October,Studio,**,
3518005,Ajax,1999 October,1 Bedroom,1.5,c
3518005,Ajax,1999 October,2 Bedroom,0.9,d
3518005,Ajax,1999 October,3 Bedroom +,**,
3518005,Ajax,1999 October,Total,1.0,a
3518005,Ajax,2000 October,Studio,**,
3518005,Ajax,2000 October,1 Bedroom,2.0,b
3518005,Ajax,2000 October,2 Bedroom,1.0,a
3518005,Ajax,2000 October,3 Bedroom +,0.3,a
3518005,Ajax,2000 October,Total,0.9,a
3518005,Ajax,2001 October,Studio,**,
