csd_code,municipality,survey_period,bedroom_type,value,reliability
3519044,Whitchurch-Stouffville,2017 October,1 Bedroom,"1,116",c
3519044,Whitchurch-Stouffville,2017 October,2 Bedroom,"1,167",b
3519044,Whitchurch-Stouffville,2017 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2017 October,Total,"1,153",b
3519044,Whitchurch-Stouffville,2018 October,Studio,**,
3519044,Whitchurch-Stouffville,2018 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2018 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2018 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2018 October,Total,**,
3519044,Whitchurch-Stouffville,2019 October,Studio,**,
3519044,Whitchurch-Stouffville,2019 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2019 October,2 Bedroom,"1,222",b
3519044,Whitchurch-Stouffville,2019 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2019 October,Total,"1,197",b
3519044,Whitchurch-Stouffville,2020 October,Studio,**,
3519044,Whitchurch-Stouffville,2020 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2020 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2020 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2020 October,Total,**,
3519044,Whitchurch-Stouffville,2021 October,Studio,**,
3519044,Whitchurch-Stouffville,2021 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2021 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2021 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2021 October,Total,**,
3519044,Whitchurch-Stouffville,2022 October,Studio,**,
3519044,Whitchurch-Stouffville,2022 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2022 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2022 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2022 October,Total,**,
3519044,Whitchurch-Stouffville,2023 October,Studio,**,
3519044,Whitchurch-Stouffville,2023 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2023 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2023 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2023 October,Total,**,
3519044,Whitchurch-Stouffville,2024 October,Studio,**,
3519044,Whitchurch-Stouffville,2024 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2024 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2024 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2024 October,Total,**,
3519044,Whitchurch-Stouffville,2025 October,Studio,**,
3519044,Whitchurch-Stouffville,2025 October,1 Bedroom,**,
3519044,Whitchurch-Stouffville,2025 October,2 Bedroom,**,
3519044,Whitchurch-Stouffville,2025 October,3 Bedroom +,**,
3519044,Whitchurch-Stouffville,2025 October,Total,**,
3518013,Oshawa,1990 October,Studio,416,a
3518013,Oshawa,1990 October,1 Bedroom,517,a
3518013,Oshawa,1990 October,2 Bedroom,602,a
3518013,Oshawa,1990 October,3 Bedroom +,760,a
3518013,Oshawa,1990 October,Total,613,a
3518013,Oshawa,1991 October,Studio,438,b
3518013,Oshawa,1991 October,1 Bedroom,548,a
3518013,Oshawa,1991 October,2 Bedroom,637,a
3518013,Oshawa,1991 October,3 Bedroom +,772,a
3518013,Oshawa,1991 October,Total,641,a
3518013,Oshawa,1992 October,Studio,468,a
3518013,Oshawa,1992 October,1 Bedroom,552,a
3518013,Oshawa,1992 October,2 Bedroom,644,a
3518013,Oshawa,1992 October,3 Bedroom +,769,a
3518013,Oshawa,1992 October,Total,644,a
3518013,Oshawa,1993 October,Studio,448,a
3518013,Oshawa,1993 October,1 Bedroom,559,a
3518013,Oshawa,1993 October,2 Bedroom,659,a
3518013,Oshawa,1993 October,3 Bedroom +,790,a
3518013,Oshawa,1993 October,Total,658,a
3518013,Oshawa,1994 October,Studio,453,a
3518013,Oshawa,1994 October,1 Bedroom,573,a
3518013,Oshawa,1994 October,2 Bedroom,657,a
3518013,Oshawa,1994 October,3 Bedroom +,781,a
3518013,Oshawa,1994 October,Total,660,a
3518013,Oshawa,1995 October,Studio,470,a
3518013,Oshawa,1995 October,1 Bedroom,588,a
3518013,Oshawa,1995 October,2 Bedroom,684,a
3518013,Oshawa,1995 October,3 Bedroom +,807,a
3518013,Oshawa,1995 October,Total,682,a
3518013,Oshawa,1996 October,Studio,464,a
3518013,Oshawa,1996 October,1 Bedroom,603,a
3518013,Oshawa,1996 October,2 Bedroom,694,a
3518013,Oshawa,1996 October,3 Bedroom +,830,a
3518013,Oshawa,1996 October,Total,689,a
3518013,Oshawa,1997 October,Studio,466,a
3518013,Oshawa,1997 October,1 Bedroom,589,a
3518013,Oshawa,1997 October,2 Bedroom,683,a
3518013,Oshawa,1997 October,3 Bedroom +,813,a
3518013,Oshawa,1997 October,Total,677,a
3518013,Oshawa,1998 October,Studio,504,a
3518013,Oshawa,1998 October,1 Bedroom,636,a
3518013,Oshawa,1998 October,2 Bedroom,721,a
3518013,Oshawa,1998 October,3 Bedroom +,849,a
3518013,Oshawa,1998 October,Total,717,a
3518013,Oshawa,1999 October,Studio,495,a
3518013,Oshawa,1999 October,1 Bedroom,638,a
3518013,Oshawa,1999 October,2 Bedroom,738,a
3518013,Oshawa,1999 October,3 Bedroom +,859,a
3518013,Oshawa,1999 October,Total,730,a
3518013,Oshawa,2000 October,Studio,502,a
3518013,Oshawa,2000 October,1 Bedroom,665,a
3518013,Oshawa,2000 October,2 Bedroom,762,a
3518013,Oshawa,2000 October,3 Bedroom +,883,a
3518013,Oshawa,2000 October,Total,756,a
3518013,Oshawa,2001 October,Studio,534,a
3518013,Oshawa,2001 October,1 Bedroom,678,a
3518013,Oshawa,2001 October,2 Bedroom,784,a
3518013,Oshawa,2001 October,3 Bedroom +,915,a
3518013,Oshawa,2001 October,Total,774,a
3518013,Oshawa,2002 October,Studio,551,a
3518013,Oshawa,2002 October,1 Bedroom,685,a
3518013,Oshawa,2002 October,2 Bedroom,803,a
3518013,Oshawa,2002 October,3 Bedroom +,943,a
3518013,Oshawa,2002 October,Total,793,a
3518013,Oshawa,2003 October,Studio,578,a
3518013,Oshawa,2003 October,1 Bedroom,726,a
3518013,Oshawa,2003 October,2 Bedroom,831,a
3518013,Oshawa,2003 October,3 Bedroom +,937,a
3518013,Oshawa,2003 October,Total,819,a
3518013,Oshawa,2004 October,Studio,594,a
3518013,Oshawa,2004 October,1 Bedroom,740,a
3518013,Oshawa,2004 October,2 Bedroom,846,a
3518013,Oshawa,2004 October,3 Bedroom +,991,a
3518013,Oshawa,2004 October,Total,838,a
3518013,Oshawa,2005 October,Studio,589,a
3518013,Oshawa,2005 October,1 Bedroom,732,a
3518013,Oshawa,2005 October,2 Bedroom,844,a
3518013,Oshawa,2005 October,3 Bedroom +,"1,011",a
3518013,Oshawa,2005 October,Total,833,a
3518013,Oshawa,2006 October,Studio,599,a
3518013,Oshawa,2006 October,1 Bedroom,736,a
3518013,Oshawa,2006 October,2 Bedroom,850,a
3518013,Oshawa,2006 October,3 Bedroom +,"1,053",a
3518013,Oshawa,2006 October,Total,845,a
3518013,Oshawa,2007 October,Studio,601,a
3518013,Oshawa,2007 October,1 Bedroom,754,a
3518013,Oshawa,2007 October,2 Bedroom,868,a
3518013,Oshawa,2007 October,3 Bedroom +,"1,016",a
3518013,Oshawa,2007 October,Total,856,a
3518013,Oshawa,2008 October,Studio,628,a
3518013,Oshawa,2008 October,1 Bedroom,773,a
3518013,Oshawa,2008 October,2 Bedroom,878,a
3518013,Oshawa,2008 October,3 Bedroom +,"1,058",a
3518013,Oshawa,2008 October,Total,870,a
3518013,Oshawa,2009 October,Studio,611,a
3518013,Oshawa,2009 October,1 Bedroom,764,a
3518013,Oshawa,2009 October,2 Bedroom,888,a
3518013,Oshawa,2009 October,3 Bedroom +,"1,066",a
3518013,Oshawa,2009 October,Total,875,a
3518013,Oshawa,2010 October,Studio,641,a
3518013,Oshawa,2010 October,1 Bedroom,787,a
3518013,Oshawa,2010 October,2 Bedroom,892,a
3518013,Oshawa,2010 October,3 Bedroom +,"1,075",a
3518013,Oshawa,2010 October,Total,886,a
3518013,Oshawa,2011 October,Studio,653,a
3518013,Oshawa,2011 October,1 Bedroom,802,a
3518013,Oshawa,2011 October,2 Bedroom,924,a
3518013,Oshawa,2011 October,3 Bedroom +,"1,110",a
3518013,Oshawa,2011 October,Total,912,a
3518013,Oshawa,2012 October,Studio,645,a
3518013,Oshawa,2012 October,1 Bedroom,817,a
3518013,Oshawa,2012 October,2 Bedroom,926,a
3518013,Oshawa,2012 October,3 Bedroom +,"1,112",a
3518013,Oshawa,2012 October,Total,919,a
3518013,Oshawa,2013 October,Studio,680,a
3518013,Oshawa,2013 October,1 Bedroom,857,a
3518013,Oshawa,2013 October,2 Bedroom,981,a
3518013,Oshawa,2013 October,3 Bedroom +,"1,191",a
3518013,Oshawa,2013 October,Total,976,a
3518013,Oshawa,2014 October,Studio,680,a
3518013,Oshawa,2014 October,1 Bedroom,858,a
3518013,Oshawa,2014 October,2 Bedroom,"1,002",a
3518013,Oshawa,2014 October,3 Bedroom +,"1,212",a
3518013,Oshawa,2014 October,Total,994,a
3518013,Oshawa,2015 October,Studio,723,a
3518013,Oshawa,2015 October,1 Bedroom,880,a
3518013,Oshawa,2015 October,2 Bedroom,"1,028",a
3518013,Oshawa,2015 October,3 Bedroom +,"1,236",a
3518013,Oshawa,2015 October,Total,"1,021",a
3518013,Oshawa,2016 October,Studio,752,a
3518013,Oshawa,2016 October,1 Bedroom,972,a
3518013,Oshawa,2016 October,2 Bedroom,"1,124",a
3518013,Oshawa,2016 October,3 Bedroom +,"1,295",a
3518013,Oshawa,2016 October,Total,"1,104",a
3518013,Oshawa,2017 October,Studio,789,b
3518013,Oshawa,2017 October,1 Bedroom,"1,048",a
3518013,Oshawa,2017 October,2 Bedroom,"1,190",a
3518013,Oshawa,2017 October,3 Bedroom +,"1,331",a
3518013,Oshawa,2017 October,Total,"1,164",a
3518013,Oshawa,2018 October,Studio,827,a
3518013,Oshawa,2018 October,1 Bedroom,"1,204",b
3518013,Oshawa,2018 October,2 Bedroom,"1,275",a
3518013,Oshawa,2018 October,3 Bedroom +,"1,432",a
3518013,Oshawa,2018 October,Total,"1,267",a
3518013,Oshawa,2019 October,Studio,838,a
3518013,Oshawa,2019 October,1 Bedroom,"1,164",a
3518013,Oshawa,2019 October,2 Bedroom,"1,268",a
3518013,Oshawa,2019 October,3 Bedroom +,"1,477",a
3518013,Oshawa,2019 October,Total,"1,259",a
3518013,Oshawa,2020 October,Studio,900,b
3518013,Oshawa,2020 October,1 Bedroom,"1,162",a
3518013,Oshawa,2020 October,2 Bedroom,"1,360",a
3518013,Oshawa,2020 October,3 Bedroom +,"1,637",b
3518013,Oshawa,2020 October,Total,"1,333",a
3518013,Oshawa,2021 October,Studio,"1,014",a
3518013,Oshawa,2021 October,1 Bedroom,"1,288",a
3518013,Oshawa,2021 October,2 Bedroom,"1,441",a
3518013,Oshawa,2021 October,3 Bedroom +,"1,696",a
3518013,Oshawa,2021 October,Total,"1,431",a
3518013,Oshawa,2022 October,Studio,"1,124",b
3518013,Oshawa,2022 October,1 Bedroom,"1,290",b
3518013,Oshawa,2022 October,2 Bedroom,"1,492",a
3518013,Oshawa,2022 October,3 Bedroom +,"1,969",a
3518013,Oshawa,2022 October,Total,"1,491",a
3518013,Oshawa,2023 October,Studio,"1,068",b
3518013,Oshawa,2023 October,1 Bedroom,"1,425",a
3518013,Oshawa,2023 October,2 Bedroom,"1,665",a
3518013,Oshawa,2023 October,3 Bedroom +,"2,172",a
3518013,Oshawa,2023 October,Total,"1,678",a
3518013,Oshawa,2024 October,Studio,"1,274",b
3518013,Oshawa,2024 October,1 Bedroom,"1,636",b
3518013,Oshawa,2024 October,2 Bedroom,"1,702",a
3518013,Oshawa,2024 October,3 Bedroom +,"2,074",b
3518013,Oshawa,2024 October,Total,"1,722",a
3518013,Oshawa,2025 October,Studio,"1,318",b
3518013,Oshawa,2025 October,1 Bedroom,"1,598",a
3518013,Oshawa,2025 October,2 Bedroom,"1,780",a
3518013,Oshawa,2025 October,3 Bedroom +,"2,228",b
3518013,Oshawa,2025 October,Total,"1,777",a
3518009,Whitby,1990 October,Studio,608,b
3518009,Whitby,1990 October,1 Bedroom,574,a
3518009,Whitby,1990 October,2 Bedroom,624,a
3518009,Whitby,1990 October,3 Bedroom +,672,a
3518009,Whitby,1990 October,Total,612,a
3518009,Whitby,1991 October,Studio,576,a
3518009,Whitby,1991 October,1 Bedroom,599,a
3518009,Whitby,1991 October,2 Bedroom,674,a
3518009,Whitby,1991 October,3 Bedroom +,838,a
3518009,Whitby,1991 October,Total,671,a
3518009,Whitby,1992 October,Studio,584,a
3518009,Whitby,1992 October,1 Bedroom,594,a
3518009,Whitby,1992 October,2 Bedroom,687,a
3518009,Whitby,1992 October,3 Bedroom +,875,a
3518009,Whitby,1992 October,Total,682,a
3518009,Whitby,1993 October,Studio,535,a
3518009,Whitby,1993 October,1 Bedroom,604,a
3518009,Whitby,1993 October,2 Bedroom,672,a
3518009,Whitby,1993 October,3 Bedroom +,864,a
3518009,Whitby,1993 October,Total,676,a
3518009,Whitby,1994 October,Studio,552,c
3518009,Whitby,1994 October,1 Bedroom,619,a
3518009,Whitby,1994 October,2 Bedroom,684,a
3518009,Whitby,1994 October,3 Bedroom +,888,a
3518009,Whitby,1994 October,Total,691,a
3518009,Whitby,1995 October,Studio,556,a
3518009,Whitby,1995 October,1 Bedroom,653,a
3518009,Whitby,1995 October,2 Bedroom,728,a
3518009,Whitby,1995 October,3 Bedroom +,874,a
3518009,Whitby,1995 October,Total,714,a
3518009,Whitby,1996 October,Studio,608,a
3518009,Whitby,1996 October,1 Bedroom,660,a
3518009,Whitby,1996 October,2 Bedroom,741,a
3518009,Whitby,1996 October,3 Bedroom +,873,a
3518009,Whitby,1996 October,Total,728,a
3518009,Whitby,1997 October,Studio,610,b
3518009,Whitby,1997 October,1 Bedroom,647,a
3518009,Whitby,1997 October,2 Bedroom,733,a
3518009,Whitby,1997 October,3 Bedroom +,809,a
3518009,Whitby,1997 October,Total,702,a
3518009,Whitby,1998 October,Studio,575,c
3518009,Whitby,1998 October,1 Bedroom,662,a
3518009,Whitby,1998 October,2 Bedroom,756,a
3518009,Whitby,1998 October,3 Bedroom +,837,a
3518009,Whitby,1998 October,Total,734,a
3518009,Whitby,1999 October,Studio,608,a
3518009,Whitby,1999 October,1 Bedroom,680,a
3518009,Whitby,1999 October,2 Bedroom,781,a
3518009,Whitby,1999 October,3 Bedroom +,883,a
3518009,Whitby,1999 October,Total,757,a
3518009,Whitby,2000 October,Studio,590,c
3518009,Whitby,2000 October,1 Bedroom,750,a
3518009,Whitby,2000 October,2 Bedroom,842,a
3518009,Whitby,2000 October,3 Bedroom +,915,a
3518009,Whitby,2000 October,Total,818,a
3518009,Whitby,2001 October,Studio,553,a
3518009,Whitby,2001 October,1 Bedroom,730,a
3518009,Whitby,2001 October,2 Bedroom,862,a
3518009,Whitby,2001 October,3 Bedroom +,952,a
3518009,Whitby,2001 October,Total,802,a
3518009,Whitby,2002 October,Studio,663,c
3518009,Whitby,2002 October,1 Bedroom,786,a
3518009,Whitby,2002 October,2 Bedroom,894,a
3518009,Whitby,2002 October,3 Bedroom +,982,a
3518009,Whitby,2002 October,Total,855,a
3518009,Whitby,2003 October,Studio,628,a
3518009,Whitby,2003 October,1 Bedroom,825,a
3518009,Whitby,2003 October,2 Bedroom,903,a
3518009,Whitby,2003 October,3 Bedroom +,"1,012",a
3518009,Whitby,2003 October,Total,884,a
3518009,Whitby,2004 October,Studio,658,c
3518009,Whitby,2004 October,1 Bedroom,787,a
3518009,Whitby,2004 October,2 Bedroom,879,a
3518009,Whitby,2004 October,3 Bedroom +,993,a
3518009,Whitby,2004 October,Total,849,a
3518009,Whitby,2005 October,Studio,693,c
3518009,Whitby,2005 October,1 Bedroom,817,a
3518009,Whitby,2005 October,2 Bedroom,899,a
3518009,Whitby,2005 October,3 Bedroom +,998,a
3518009,Whitby,2005 October,Total,873,a
3518009,Whitby,2006 October,Studio,699,c
3518009,Whitby,2006 October,1 Bedroom,819,a
3518009,Whitby,2006 October,2 Bedroom,908,a
3518009,Whitby,2006 October,3 Bedroom +,"1,025",a
3518009,Whitby,2006 October,Total,885,a
3518009,Whitby,2007 October,Studio,659,b
3518009,Whitby,2007 October,1 Bedroom,818,a
3518009,Whitby,2007 October,2 Bedroom,923,a
3518009,Whitby,2007 October,3 Bedroom +,"1,011",a
3518009,Whitby,2007 October,Total,883,a
3518009,Whitby,2008 October,Studio,696,b
3518009,Whitby,2008 October,1 Bedroom,829,a
3518009,Whitby,2008 October,2 Bedroom,940,a
3518009,Whitby,2008 October,3 Bedroom +,"1,026",a
3518009,Whitby,2008 October,Total,905,a
3518009,Whitby,2009 October,Studio,745,d
3518009,Whitby,2009 October,1 Bedroom,855,a
3518009,Whitby,2009 October,2 Bedroom,959,a
3518009,Whitby,2009 October,3 Bedroom +,"1,045",a
3518009,Whitby,2009 October,Total,926,a
3518009,Whitby,2010 October,Studio,717,b
3518009,Whitby,2010 October,1 Bedroom,869,a
3518009,Whitby,2010 October,2 Bedroom,962,a
3518009,Whitby,2010 October,3 Bedroom +,"1,050",a
3518009,Whitby,2010 October,Total,932,a
3518009,Whitby,2011 October,Studio,710,b
3518009,Whitby,2011 October,1 Bedroom,892,a
3518009,Whitby,2011 October,2 Bedroom,"1,023",a
3518009,Whitby,2011 October,3 Bedroom +,"1,068",a
3518009,Whitby,2011 October,Total,975,a
3518009,Whitby,2012 October,Studio,775,c
3518009,Whitby,2012 October,1 Bedroom,909,a
3518009,Whitby,2012 October,2 Bedroom,"1,007",a
3518009,Whitby,2012 October,3 Bedroom +,"1,083",a
3518009,Whitby,2012 October,Total,969,a
3518009,Whitby,2013 October,Studio,789,c
3518009,Whitby,2013 October,1 Bedroom,938,a
3518009,Whitby,2013 October,2 Bedroom,"1,021",a
3518009,Whitby,2013 October,3 Bedroom +,"1,122",a
3518009,Whitby,2013 October,Total,992,a
3518009,Whitby,2014 October,Studio,799,b
3518009,Whitby,2014 October,1 Bedroom,951,a
3518009,Whitby,2014 October,2 Bedroom,"1,040",a
3518009,Whitby,2014 October,3 Bedroom +,"1,128",a
3518009,Whitby,2014 October,Total,"1,009",a
3518009,Whitby,2015 October,Studio,861,a
3518009,Whitby,2015 October,1 Bedroom,963,a
3518009,Whitby,2015 October,2 Bedroom,"1,066",a
3518009,Whitby,2015 October,3 Bedroom +,"1,152",a
3518009,Whitby,2015 October,Total,"1,020",a
3518009,Whitby,2016 October,Studio,**,
3518009,Whitby,2016 October,1 Bedroom,"1,019",a
3518009,Whitby,2016 October,2 Bedroom,"1,103",a
3518009,Whitby,2016 October,3 Bedroom +,"1,221",b
3518009,Whitby,2016 October,Total,"1,053",a
3518009,Whitby,2017 October,Studio,895,c
3518009,Whitby,2017 October,1 Bedroom,"1,027",a
3518009,Whitby,2017 October,2 Bedroom,"1,124",a
3518009,Whitby,2017 October,3 Bedroom +,"1,251",a
3518009,Whitby,2017 October,Total,"1,096",a
3518009,Whitby,2018 October,Studio,905,d
3518009,Whitby,2018 October,1 Bedroom,"1,069",a
3518009,Whitby,2018 October,2 Bedroom,"1,152",a
3518009,Whitby,2018 October,3 Bedroom +,"1,290",a
3518009,Whitby,2018 October,Total,"1,138",a
3518009,Whitby,2019 October,Studio,"1,036",c
3518009,Whitby,2019 October,1 Bedroom,"1,178",a
3518009,Whitby,2019 October,2 Bedroom,"1,251",a
3518009,Whitby,2019 October,3 Bedroom +,"1,325",a
3518009,Whitby,2019 October,Total,"1,227",a
3518009,Whitby,2020 October,Studio,"1,022",d
3518009,Whitby,2020 October,1 Bedroom,"1,252",a
3518009,Whitby,2020 October,2 Bedroom,"1,330",a
3518009,Whitby,2020 October,3 Bedroom +,"1,425",a
3518009,Whitby,2020 October,Total,"1,304",a
3518009,Whitby,2021 October,Studio,890,d
3518009,Whitby,2021 October,1 Bedroom,"1,272",a
3518009,Whitby,2021 October,2 Bedroom,"1,390",a
3518009,Whitby,2021 October,3 Bedroom +,"1,471",a
3518009,Whitby,2021 October,Total,"1,356",a
3518009,Whitby,2022 October,Studio,"1,010",b
3518009,Whitby,2022 October,1 Bedroom,"1,312",a
3518009,Whitby,2022 October,2 Bedroom,"1,393",a
3518009,Whitby,2022 October,3 Bedroom +,"1,444",a
3518009,Whitby,2022 October,Total,"1,349",a
3518009,Whitby,2023 October,Studio,**,
3518009,Whitby,2023 October,1 Bedroom,"1,287",b
3518009,Whitby,2023 October,2 Bedroom,"1,433",a
3518009,Whitby,2023 October,3 Bedroom +,"1,535",a
3518009,Whitby,2023 October,Total,"1,397",a
3518009,Whitby,2024 October,Studio,"1,184",c
3518009,Whitby,2024 October,1 Bedroom,"1,525",b
3518009,Whitby,2024 October,2 Bedroom,"1,656",a
3518009,Whitby,2024 October,3 Bedroom +,"1,743",a
3518009,Whitby,2024 October,Total,"1,641",a
3518009,Whitby,2025 October,Studio,"1,394",b
3518009,Whitby,2025 October,1 Bedroom,"1,525",a
3518009,Whitby,2025 October,2 Bedroom,"1,673",a
3518009,Whitby,2025 October,3 Bedroom +,"1,761",a
3518009,Whitby,2025 October,Total,"1,634",a
3518005,Ajax,1990 October,Studio,**,
3518005,Ajax,1990 October,1 Bedroom,452,a
3518005,Ajax,1990 October,2 Bedroom,638,a
3518005,Ajax,1990 October,3 Bedroom +,748,a
3518005,Ajax,1990 October,Total,648,a
3518005,Ajax,1991 October,Studio,**,
3518005,Ajax,1991 October,1 Bedroom,514,a
3518005,Ajax,1991 October,2 Bedroom,697,a
3518005,Ajax,1991 October,3 Bedroom +,816,a
3518005,Ajax,1991 October,Total,709,a
3518005,Ajax,1992 October,Studio,**,
3518005,Ajax,1992 October,1 Bedroom,539,a
3518005,Ajax,1992 October,2 Bedroom,721,a
3518005,Ajax,1992 October,3 Bedroom +,838,b
3518005,Ajax,1992 October,Total,728,a
3518005,Ajax,1993 October,Studio,**,
3518005,Ajax,1993 October,1 Bedroom,585,a
3518005,Ajax,1993 October,2 Bedroom,741,a
3518005,Ajax,1993 October,3 Bedroom +,882,a
3518005,Ajax,1993 October,Total,761,a
3518005,Ajax,1994 October,Studio,**,
3518005,Ajax,1994 October,1 Bedroom,594,a
3518005,Ajax,1994 October,2 Bedroom,764,a
3518005,Ajax,1994 October,3 Bedroom +,848,a
3518005,Ajax,1994 October,Total,769,a
3518005,Ajax,1995 October,Studio,**,
3518005,Ajax,1995 October,1 Bedroom,552,a
3518005,Ajax,1995 October,2 Bedroom,756,a
3518005,Ajax,1995 October,3 Bedroom +,820,a
3518005,Ajax,1995 October,Total,755,a
3518005,Ajax,1996 October,Studio,**,
3518005,Ajax,1996 October,1 Bedroom,576,a
3518005,Ajax,1996 October,2 Bedroom,771,a
3518005,Ajax,1996 October,3 Bedroom +,854,a
3518005,Ajax,1996 October,Total,775,a
3518005,Ajax,1997 October,Studio,**,
3518005,Ajax,1997 October,1 Bedroom,575,a
3518005,Ajax,1997 October,2 Bedroom,761,a
3518005,Ajax,1997 October,3 Bedroom +,851,a
3518005,Ajax,1997 October,Total,769,a
3518005,Ajax,1998 October,Studio,**,
3518005,Ajax,1998 October,1 Bedroom,633,a
3518005,Ajax,1998 October,2 Bedroom,798,a
3518005,Ajax,1998 October,3 Bedroom +,886,a
3518005,Ajax,1998 October,Total,812,a
3518005,Ajax,1999 October,Studio,**,
3518005,Ajax,1999 October,1 Bedroom,575,a
3518005,Ajax,1999 October,2 Bedroom,800,a
3518005,Ajax,1999 October,3 Bedroom +,894,a
3518005,Ajax,1999 October,Total,802,a
3518005,Ajax,2000 October,Studio,**,
3518005,Ajax,2000 October,1 Bedroom,676,a
3518005,Ajax,2000 October,2 Bedroom,860,a
3518005,Ajax,2000 October,3 Bedroom +,945,a
3518005,Ajax,2000 October,Total,861,a
3518005,Ajax,2001 October,Studio,**,
3518005,Ajax,2001 October,1 Bedroom,643,a
3518005,Ajax,2001 October,2 Bedroom,861,a
3518005,Ajax,2001 October,3 Bedroom +,971,a
3518005,Ajax,2001 October,Total,871,a
3518005,Ajax,2002 October,Studio,**,
3518005,Ajax,2002 October,1 Bedroom,735,a
3518005,Ajax,2002 October,2 Bedroom,903,a
3518005,Ajax,2002 October,3 Bedroom +,"1,008",a
3518005,Ajax,2002 October,Total,909,a
3518005,Ajax,2003 October,Studio,**,
3518005,Ajax,2003 October,1 Bedroom,740,a
3518005,Ajax,2003 October,2 Bedroom,"1,016",a
3518005,Ajax,2003 October,3 Bedroom +,"1,169",a
3518005,Ajax,2003 October,Total,"1,018",a
3518005,Ajax,2004 October,Studio,**,
3518005,Ajax,2004 October,1 Bedroom,740,a
3518005,Ajax,2004 October,2 Bedroom,"1,016",a
3518005,Ajax,2004 October,3 Bedroom +,"1,151",a
3518005,Ajax,2004 October,Total,"1,027",a
3518005,Ajax,2005 October,Studio,**,
3518005,Ajax,2005 October,1 Bedroom,768,a
3518005,Ajax,2005 October,2 Bedroom,969,a
3518005,Ajax,2005 October,3 Bedroom +,"1,068",a
3518005,Ajax,2005 October,Total,978,a
3518005,Ajax,2006 October,Studio,**,
3518005,Ajax,2006 October,1 Bedroom,737,a
3518005,Ajax,2006 October,2 Bedroom,940,a
3518005,Ajax,2006 October,3 Bedroom +,"1,128",a
3518005,Ajax,2006 October,Total,959,a
3518005,Ajax,2007 October,Studio,**,
3518005,Ajax,2007 October,1 Bedroom,716,a
3518005,Ajax,2007 October,2 Bedroom,899,a
3518005,Ajax,2007 October,3 Bedroom +,974,a
3518005,Ajax,2007 October,Total,904,a
3518005,Ajax,2008 October,Studio,**,
3518005,Ajax,2008 October,1 Bedroom,776,a
3518005,Ajax,2008 October,2 Bedroom,967,a
3518005,Ajax,2008 October,3 Bedroom +,"1,070",a
3518005,Ajax,2008 October,Total,963,a
3518005,Ajax,2009 October,Studio,**,
3518005,Ajax,2009 October,1 Bedroom,796,a
3518005,Ajax,2009 October,2 Bedroom,934,a
3518005,Ajax,2009 October,3 Bedroom +,"1,011",b
3518005,Ajax,2009 October,Total,938,a
3518005,Ajax,2010 October,Studio,**,
3518005,Ajax,2010 October,1 Bedroom,801,a
3518005,Ajax,2010 October,2 Bedroom,991,a
3518005,Ajax,2010 October,3 Bedroom +,"1,099",a
3518005,Ajax,2010 October,Total,"1,005",a
3518005,Ajax,2011 October,Studio,**,
3518005,Ajax,2011 October,1 Bedroom,**,
3518005,Ajax,2011 October,2 Bedroom,"1,035",a
3518005,Ajax,2011 October,3 Bedroom +,"1,077",b
3518005,Ajax,2011 October,Total,"1,039",a
3518005,Ajax,2012 October,Studio,**,
3518005,Ajax,2012 October,1 Bedroom,**,
3518005,Ajax,2012 October,2 Bedroom,"1,050",a
3518005,Ajax,2012 October,3 Bedroom +,"1,105",a
3518005,Ajax,2012 October,Total,"1,064",a
3518005,Ajax,2013 October,Studio,**,
3518005,Ajax,2013 October,1 Bedroom,818,a
3518005,Ajax,2013 October,2 Bedroom,"1,027",a
3518005,Ajax,2013 October,3 Bedroom +,"1,248",a
3518005,Ajax,2013 October,Total,"1,067",a
3518005,Ajax,2014 October,Studio,**,
3518005,Ajax,2014 October,1 Bedroom,882,a
3518005,Ajax,2014 October,2 Bedroom,"1,094",a
3518005,Ajax,2014 October,3 Bedroom +,"1,255",a
3518005,Ajax,2014 October,Total,"1,115",a
3518005,Ajax,2015 October,Studio,**,
3518005,Ajax,2015 October,1 Bedroom,902,a
3518005,Ajax,2015 October,2 Bedroom,"1,094",a
3518005,Ajax,2015 October,3 Bedroom +,"1,319",a
3518005,Ajax,2015 October,Total,"1,128",a
